Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
MOORTHY GANESH,President & CEO,2022-06-17,Buy,57.29,8000,458301,Jun 21 09:19 AM
SIMONCIC RICHARD J,"Senior VP, Analog/Intrfce BU",2022-06-01,Option Exercise,71.16,196,13947,Jun 03 04:51 PM
MOORTHY GANESH,President & CEO,2022-06-01,Option Exercise,71.16,650,46254,Jun 03 04:49 PM
SANGHI STEVE,Executive Chair,2022-06-01,Option Exercise,71.16,2742,195121,Jun 03 04:50 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2022-06-01,Option Exercise,71.16,262,18644,Jun 03 04:48 PM
Bjornholt James Eric,Senior VP and CFO,2022-06-01,Option Exercise,71.16,180,12809,Jun 03 04:46 PM
DREHOBL STEPHEN V,"Senior VP, MCU8/MCU16 BU",2022-06-01,Option Exercise,71.16,240,17078,Jun 03 04:47 PM
CHAPMAN MATTHEW W,Director,2022-05-23,Sale,66.66,1000,66655,May 24 05:03 PM
Bjornholt James Eric,Senior VP and CFO,2022-05-23,Sale,66.66,2326,155040,May 24 05:01 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2022-05-23,Sale,66.66,3674,244890,May 24 05:02 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2022-05-19,Sale,66.29,1970,130591,May 20 05:51 PM
SIMONCIC RICHARD J,"Senior VP, Analog/Intrfce BU",2022-05-15,Option Exercise,65.93,6164,406393,May 18 04:44 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2022-05-15,Option Exercise,65.93,7352,484717,May 18 04:45 PM
MOORTHY GANESH,President & CEO,2022-05-15,Option Exercise,65.93,18592,1225771,May 18 04:42 PM
SANGHI STEVE,Executive Chair,2022-05-15,Option Exercise,65.93,38772,2556238,May 18 04:43 PM
DREHOBL STEPHEN V,"Senior VP, MCU8/MCU16 BU",2022-05-15,Option Exercise,65.93,8728,575437,May 18 04:41 PM
Bjornholt James Eric,Senior VP and CFO,2022-05-15,Option Exercise,65.93,5936,391360,May 18 04:39 PM
Johnson Karlton D,Director,2022-05-13,Sale,67.35,594,40006,May 16 05:19 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2022-02-22,Sale,70.93,3613,256270,Feb 23 04:58 PM
CHAPMAN MATTHEW W,Director,2022-02-22,Sale,70.93,1000,70930,Feb 23 04:59 PM
Bjornholt James Eric,Senior VP and CFO,2022-02-22,Sale,70.93,1885,133703,Feb 23 04:57 PM
MOORTHY GANESH,President & CEO,2022-02-15,Option Exercise,74.98,18454,1383681,Feb 17 05:56 PM
SANGHI STEVE,Executive Chair,2022-02-15,Option Exercise,74.98,40854,3063233,Feb 17 05:56 PM
SIMONCIC RICHARD J,"Senior VP, Analog/Intrfce BU",2022-02-15,Option Exercise,74.98,6130,459627,Feb 17 05:54 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2022-02-15,Option Exercise,74.98,7356,551553,Feb 17 05:54 PM
DREHOBL STEPHEN V,"Senior VP, MCU8/MCU16 BU",2022-02-15,Option Exercise,74.98,8482,635980,Feb 17 05:52 PM
Bjornholt James Eric,Senior VP and CFO,2022-02-15,Option Exercise,74.98,5442,408041,Feb 17 05:51 PM
SANGHI STEVE,Executive Chair,2021-12-22,Sale,84.47,45340,3829870,Dec 23 07:28 PM
SANGHI STEVE,Executive Chair,2021-12-16,Sale,87.14,41510,3617181,Dec 17 05:30 PM
SANGHI STEVE,Executive Chair,2021-12-09,Sale,86.71,45128,3913049,Dec 13 05:20 PM
SIMONCIC RICHARD J,"Senior VP, Analog/Intrfce BU",2021-12-03,Sale,84.6,2500,211500,Dec 07 04:50 PM
SANGHI STEVE,Executive Chair,2021-12-01,Sale,83.79,94322,7903562,Dec 02 05:19 PM
Bjornholt James Eric,Senior VP and CFO,2021-11-22,Sale,82.75,1897,156977,Nov 23 02:07 PM
