Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Sadler Jason D,"Pres., International Markets",2022-07-11,Option Exercise,149.13,2897,432044,Jul 11 07:15 PM
Sadler Jason D,"Pres., International Markets",2022-07-08,Option Exercise,149.13,9505,1417528,Jul 11 07:15 PM
Palmer Eric P,"President & CEO, Evernorth",2022-07-08,Option Exercise,120.89,860,103970,Jul 11 07:16 PM
Neville Everett,"EVP, Strat, Corp Dev/Solutions",2022-07-08,Option Exercise,192.02,466,89481,Jul 11 07:15 PM
Sadler Jason D,"Pres., International Markets",2022-07-08,Sale,280,9505,2661400,Jul 11 07:15 PM
Neville Everett,"EVP, Strat, Corp Dev/Solutions",2022-07-07,Option Exercise,192.02,5094,978150,Jul 11 07:15 PM
Palmer Eric P,"President & CEO, Evernorth",2022-07-07,Option Exercise,120.89,5557,671814,Jul 11 07:16 PM
Neville Everett,"EVP, Strat, Corp Dev/Solutions",2022-07-07,Sale,275,5094,1400850,Jul 11 07:15 PM
Palmer Eric P,"President & CEO, Evernorth",2022-07-07,Sale,275,6521,1793275,Jul 11 07:16 PM
Sanford Paul A,EVP Operations,2022-07-07,Sale,275,374,102850,Jul 11 07:15 PM
Sadler Jason D,"Pres., International Markets",2022-06-29,Option Exercise,139.22,1104,153699,Jun 30 05:29 PM
Sadler Jason D,"Pres., International Markets",2022-06-28,Option Exercise,139.22,3458,481423,Jun 30 05:29 PM
Sadler Jason D,"Pres., International Markets",2022-06-28,Sale,270,3458,933660,Jun 30 05:29 PM
Cordani David,Chairman & CEO,2022-05-18,Option Exercise,120.89,7869,951323,May 19 05:22 PM
Jones Nicole S,"EVP, General Counsel",2022-05-18,Option Exercise,139.22,880,122514,May 19 05:22 PM
Jones Nicole S,"EVP, General Counsel",2022-05-17,Option Exercise,139.22,5901,821537,May 19 05:22 PM
Cordani David,Chairman & CEO,2022-05-17,Option Exercise,120.89,45261,5471829,May 19 05:22 PM
Cordani David,Chairman & CEO,2022-05-17,Sale,270.42,45261,12239319,May 19 05:22 PM
Jones Nicole S,"EVP, General Counsel",2022-05-17,Sale,270,5901,1593270,May 19 05:22 PM
Jones Nicole S,"EVP, General Counsel",2022-04-21,Option Exercise,139.22,863,120147,Apr 22 05:36 PM
Cordani David,Chairman & CEO,2022-04-21,Option Exercise,120.89,7749,936815,Apr 22 05:36 PM
Cordani David,Chairman & CEO,2022-04-20,Option Exercise,120.89,53004,6407919,Apr 22 05:36 PM
Jones Nicole S,"EVP, General Counsel",2022-04-20,Option Exercise,139.22,5918,823904,Apr 22 05:36 PM
Jones Nicole S,"EVP, General Counsel",2022-04-20,Sale,265,5918,1568270,Apr 22 05:36 PM
Cordani David,Chairman & CEO,2022-04-20,Sale,268.1,45380,12166179,Apr 22 05:36 PM
Jones Nicole S,"EVP, General Counsel",2022-04-19,Option Exercise,139.22,844,117502,Apr 20 06:06 PM
Cordani David,Chairman & CEO,2022-04-19,Option Exercise,120.89,41788,5051960,Apr 20 06:06 PM
Cordani David,Chairman & CEO,2022-04-19,Sale,260.92,41788,10903237,Apr 20 06:06 PM
Cordani David,Chairman & CEO,2022-04-18,Option Exercise,120.89,3717,449367,Apr 20 06:06 PM
Jones Nicole S,"EVP, General Counsel",2022-04-18,Option Exercise,139.22,5936,826410,Apr 20 06:06 PM
Cordani David,Chairman & CEO,2022-04-18,Sale,260.89,3717,969741,Apr 20 06:06 PM
Jones Nicole S,"EVP, General Counsel",2022-04-18,Sale,259.03,12070,3126545,Apr 20 06:06 PM
Palmer Eric P,"President & CEO, Evernorth",2022-04-07,Option Exercise,78.03,1311,102304,Apr 08 05:35 PM
Palmer Eric P,"President & CEO, Evernorth",2022-04-06,Option Exercise,78.03,6656,519401,Apr 08 05:35 PM
Neville Everett,"EVP, Strat, Corp Dev/Solutions",2022-04-06,Sale,250,999,249750,Apr 08 05:35 PM
Sadler Jason D,"Pres., International Markets",2022-04-06,Sale,250,5000,1250000,Apr 08 05:35 PM
Palmer Eric P,"President & CEO, Evernorth",2022-04-06,Sale,250,8126,2031500,Apr 08 05:35 PM
Neville Everett,"EVP, Strat, Corp Dev/Solutions",2022-03-02,Sale,239,289,69071,Mar 03 05:29 PM
Cordani David,Chairman & CEO,2022-02-28,Sale,228.7,10069,2302780,Mar 01 08:18 PM
Jones Nicole S,"EVP, General Counsel",2022-02-28,Sale,228.7,2307,527611,Mar 01 08:18 PM
Neville Everett,"EVP, Strat, Corp Dev/Solutions",2022-02-28,Sale,228.7,268,61292,Mar 01 08:18 PM
Neville Everett,"EVP, Strategy and Business Dev",2022-01-12,Option Exercise,176.66,17,3003,Jan 13 06:14 PM
Neville Everett,"EVP, Strategy and Business Dev",2022-01-11,Option Exercise,176.66,175,30915,Jan 13 06:14 PM
Neville Everett,"EVP, Strategy and Business Dev",2022-01-11,Sale,240,175,42000,Jan 13 06:14 PM
Neville Everett,"EVP, Strategy and Business Dev",2022-01-03,Sale,229.49,4800,1101552,Jan 05 05:32 PM
ZARCONE DONNA F,Director,2021-08-11,Buy,211.59,500,105794,Aug 12 05:28 PM
ZARCONE DONNA F,Director,2021-08-10,Buy,209.89,500,104946,Aug 12 05:28 PM
