Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
SCHULTZ HOWARD D,interim ceo,2022-05-12,Buy,68.85,72500,4991690,May 16 06:45 PM
SCHULTZ HOWARD D,interim ceo,2022-05-10,Buy,72.67,137500,9991685,May 12 06:24 PM
Lis Angela,"evp, chief partner officer",2021-12-10,Sale,116.88,6000,701280,Dec 14 07:06 PM
JOHNSON KEVIN R,president and ceo,2021-12-08,Option Exercise,56.7,250000,14175000,Dec 10 07:56 PM
JOHNSON KEVIN R,president and ceo,2021-12-08,Sale,116.09,250000,29021498,Dec 10 07:56 PM
Woods Gina,"evp, Public Affairs",2021-11-23,Sale,113.41,4030,457042,Nov 24 06:59 PM
Conway Michael Aaron,group president International,2021-11-22,Option Exercise,56.7,30158,1709959,Nov 24 07:15 PM
Conway Michael Aaron,group president International,2021-11-22,Sale,111.5,47088,5250265,Nov 24 07:15 PM
CULVER JOHN,"group pres, N America & coo",2021-08-06,Option Exercise,59.05,148619,8776505,Aug 10 08:05 PM
CULVER JOHN,"group pres, N America & coo",2021-08-06,Sale,119,148619,17685958,Aug 10 08:05 PM
CULVER JOHN,"group pres, N America & coo",2021-08-02,Option Exercise,60.3,3600,217074,Aug 04 04:35 PM
CULVER JOHN,"group pres, N America & coo",2021-08-02,Sale,122.33,3600,440384,Aug 04 04:35 PM
JOHNSON KEVIN R,president and ceo,2021-07-29,Option Exercise,60.68,359177,21794860,Jul 30 07:33 PM
JOHNSON KEVIN R,president and ceo,2021-07-29,Sale,122.81,359177,44110671,Jul 30 07:33 PM
