Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
FAIRBANK RICHARD D,Chairman and CEO,2022-08-01,Option Exercise,56.32,12538,706140,Aug 02 04:08 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-08-01,Sale,107.19,12538,1344002,Aug 02 04:08 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-29,Option Exercise,56.32,12538,706140,Aug 02 04:08 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-29,Sale,108.56,12538,1361130,Aug 02 04:08 PM
West Kara,Chief Audit Officer,2022-07-29,Sale,109.67,2778,304663,Aug 02 04:08 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-28,Option Exercise,56.32,12538,706140,Jul 29 04:11 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-28,Sale,108.5,12538,1360394,Jul 29 04:11 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-27,Option Exercise,56.32,12538,706140,Jul 29 04:11 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-27,Sale,107.54,12538,1348337,Jul 29 04:11 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-26,Option Exercise,56.32,12538,706140,Jul 27 04:10 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-26,Sale,109.4,12538,1371708,Jul 27 04:10 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-25,Option Exercise,56.32,12538,706140,Jul 27 04:10 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-07-25,Sale,108.79,12538,1364017,Jul 27 04:10 PM
Hall Sheldon,Chief Risk Officer,2022-05-26,Sale,125,4094,511750,May 31 04:17 PM
Hall Sheldon,Chief Risk Officer,2022-05-26,Sale,125,14504,1813000,May 31 04:17 PM
Blinde Neal,"President, Commercial Banking",2022-05-13,Sale,117.38,24,2817,May 17 05:20 PM
Haggerty Kaitlin,Chief Human Resources Officer,2022-05-13,Sale,115.67,1254,145050,May 17 04:33 PM
Golden Timothy P,Controller,2022-02-28,Sale,148.98,3812,567912,Mar 02 04:09 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-02-15,Option Exercise,0,54985,0,Feb 17 04:13 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-02-03,Option Exercise,148.29,824,122191,Feb 07 04:34 PM
HACKETT ANN F,Director,2022-01-31,Sale,142.62,1,143,Feb 02 04:11 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-01-27,Option Exercise,45.75,100,4575,Jan 31 04:13 PM
Cooper Matthew W,General Counsel,2022-01-27,Sale,146.82,6767,993531,Jan 31 04:14 PM
FAIRBANK RICHARD D,Chairman and CEO,2022-01-27,Sale,146.82,57,8369,Jan 31 04:13 PM
RASKIND PETER E,Director,2021-11-01,Option Exercise,45.75,2716,124257,Nov 03 04:12 PM
RASKIND PETER E,Director,2021-11-01,Sale,152.33,2716,413728,Nov 03 04:12 PM
Sanjiv Yajnik,"President, Financial Services",2021-09-27,Sale,170,451,76670,Sep 29 04:57 PM
FINNERAN JOHN G JR,Senior Advisor and Corp Secy,2021-09-23,Sale,165.37,20000,3307300,Sep 27 04:06 PM
"LaPrade,III Frank G.",Chief Enterprise Srvcs Officer,2021-09-02,Sale,161.24,11668,1881384,Sep 07 04:05 PM
Sanjiv Yajnik,"President, Financial Services",2021-08-30,Sale,171.14,5348,915261,Sep 01 04:07 PM
Alexander Robert M.,Chief Information Officer,2021-08-26,Sale,174.23,12267,2137279,Aug 30 04:19 PM
Slocum Michael,"President, Commercial Banking",2021-07-27,Option Exercise,73.15,53817,3936506,Jul 29 04:19 PM
FAIRBANK RICHARD D,"Chairman, CEO and President",2021-07-27,Option Exercise,45.75,359909,16465837,Jul 29 04:20 PM
FAIRBANK RICHARD D,"Chairman, CEO and President",2021-07-27,Sale,161.81,218989,35435151,Jul 29 04:20 PM
Slocum Michael,"President, Commercial Banking",2021-07-27,Sale,161.8,53817,8707413,Jul 29 04:19 PM
williams craig a.,Director,2021-07-21,Sale,164.25,3,493,Mar 11 04:16 PM
