Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
ROGERS WILLIAM H JR,Chairman and CEO,2022-07-20,Option Exercise,21.17,142606,3018969,Jul 22 04:22 PM
ROGERS WILLIAM H JR,Chairman and CEO,2022-07-20,Sale,47.78,142606,6813429,Jul 22 04:22 PM
RATCLIFFE DAVID M,Director,2022-06-22,Buy,46.99,132,6203,Jun 24 12:35 PM
VOORHEES STEVEN C,Director,2022-05-04,Buy,49.82,20000,996320,May 06 03:56 PM
KING KELLY S,Director,2022-04-21,Sale,52.55,29,1508,Apr 22 06:03 PM
KING KELLY S,Director,2022-04-20,Sale,52.01,1,30,Apr 22 06:03 PM
KING KELLY S,Director,2022-04-20,Sale,52.01,0,1,Apr 22 06:03 PM
VOORHEES STEVEN C,Director,2022-03-04,Buy,59.21,10000,592080,Mar 08 08:57 AM
VOORHEES STEVEN C,Director,2022-03-03,Buy,59.8,5000,299000,Mar 03 03:23 PM
VOORHEES STEVEN C,Director,2022-03-02,Buy,59.8,5000,299000,Mar 03 03:23 PM
Thompson Joseph M,Sr. Executive Vice President,2022-02-11,Option Exercise,63.58,297,18884,Feb 15 02:51 PM
ROGERS WILLIAM H JR,Chief Executive Officer,2022-02-11,Option Exercise,63.58,1714,108995,Feb 15 02:49 PM
FITZSIMMONS ELLEN M,Chief Legal Officer,2022-02-11,Option Exercise,63.58,396,25179,Feb 15 02:47 PM
Cummins Hugh S. III,Sr. Executive Vice President,2022-02-11,Option Exercise,63.58,907,57679,Feb 15 02:46 PM
Case Scott,Sr. Executive Vice President,2022-02-11,Option Exercise,63.58,297,18884,Feb 15 02:43 PM
Thompson Joseph M,Sr. Executive Vice President,2022-02-08,Option Exercise,65.85,35149,2314568,Feb 10 02:28 PM
ROGERS WILLIAM H JR,Chief Executive Officer,2022-02-08,Option Exercise,65.85,48327,3182301,Feb 10 02:26 PM
Maguire Michael Baron,Sr. Executive Vice President,2022-02-08,Option Exercise,65.85,11768,774901,Feb 10 02:25 PM
FITZSIMMONS ELLEN M,Chief Legal Officer,2022-02-08,Option Exercise,65.85,10544,694328,Feb 10 02:24 PM
Cummins Hugh S. III,Sr. Executive Vice President,2022-02-08,Option Exercise,65.85,24163,1591115,Feb 10 02:23 PM
Case Scott,Sr. Executive Vice President,2022-02-08,Option Exercise,65.85,10544,694328,Feb 10 02:22 PM
Thompson Joseph M,Sr. Executive Vice President,2022-01-19,Sale,67.69,3750,253838,Jan 21 05:58 PM
Maguire Michael Baron,Sr. Executive Vice President,2021-11-09,Sale,64.7,4000,258801,Nov 10 02:35 PM
Cummins Hugh S. III,Vice Chair,2021-11-03,Option Exercise,16.74,59052,988530,Nov 05 03:27 PM
Cummins Hugh S. III,Vice Chair,2021-11-03,Sale,65.14,59052,3846411,Nov 05 03:27 PM
Weaver David Hudson,Sr. Executive Vice President,2021-10-20,Sale,63.05,1750,110344,Oct 22 03:22 PM
Starnes Clarke R III,Chief Risk Officer,2021-10-19,Option Exercise,38.22,37565,1435734,Oct 21 01:43 PM
Starnes Clarke R III,Chief Risk Officer,2021-10-19,Sale,62.45,37565,2345784,Oct 21 01:43 PM
Bible Daryl N.,Chief Financial Officer,2021-10-18,Option Exercise,35.36,108369,3831871,Oct 20 04:01 PM
KING KELLY S,Director,2021-10-18,Option Exercise,37.55,71611,2688993,Oct 20 04:13 PM
ROGERS WILLIAM H JR,CEO,2021-10-18,Buy,61.85,67000,4143950,Oct 20 04:17 PM
KING KELLY S,Director,2021-10-18,Sale,61.98,71611,4438665,Oct 20 04:13 PM
Bible Daryl N.,Chief Financial Officer,2021-10-18,Sale,61.82,108369,6699046,Oct 20 04:01 PM
Boyer K. David Jr.,Director,2021-09-23,Sale,56.91,1423,80977,Sep 27 11:14 AM
Standridge Brantley J,Sr. Executive Vice President,2021-08-19,Sale,55.11,4500,248004,Aug 23 05:13 PM
