Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Whitehead Dane E,Executive VP and CFO,2022-05-18,Sale,28.03,30291,849042,May 20 04:31 PM
Whitehead Dane E,Executive VP and CFO,2022-05-16,Option Exercise,14.52,79711,1157404,May 18 04:45 PM
Whitehead Dane E,Executive VP and CFO,2022-05-16,Sale,28.18,79711,2246399,May 18 04:45 PM
WAGNER PATRICK,See Remarks,2022-03-31,Option Exercise,14.52,65218,946965,Apr 01 04:31 PM
WAGNER PATRICK,See Remarks,2022-03-31,Sale,25.63,65218,1671609,Apr 01 04:31 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-03-25,Option Exercise,16.79,270588,4543173,Mar 29 04:30 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-03-25,Sale,26.09,270588,7059830,Mar 29 04:30 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-03-22,Option Exercise,15.76,242473,3821374,Mar 24 04:31 PM
Henderson Michael A,"Executive VP, Operations",2022-03-22,Option Exercise,13.37,51306,685877,Mar 24 04:32 PM
Henderson Michael A,"Executive VP, Operations",2022-03-22,Sale,24.73,91306,2257879,Mar 24 04:32 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-03-22,Sale,25.04,242473,6071936,Mar 24 04:31 PM
WAGNER PATRICK,See Remarks,2022-03-21,Sale,24.89,13537,336936,Mar 23 05:16 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-03-08,Option Exercise,14.52,298914,4340231,Mar 10 04:30 PM
Whitehead Dane E,Executive VP and CFO,2022-03-08,Option Exercise,10.47,43403,454429,Mar 10 04:31 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-03-08,Sale,24.95,298914,7456559,Mar 10 04:30 PM
WAGNER PATRICK,See Remarks,2022-03-08,Sale,25.45,21673,551579,Mar 10 04:32 PM
Whitehead Dane E,Executive VP and CFO,2022-03-08,Sale,25.36,86331,2189059,Mar 10 04:31 PM
Henderson Michael A,"Executive VP, Operations",2022-03-07,Option Exercise,14.52,27174,394566,Mar 09 06:33 PM
Henderson Michael A,"Executive VP, Operations",2022-03-07,Sale,24.11,27174,655193,Mar 09 06:33 PM
White Rob L.,"VP, Controller & CAO",2022-03-03,Sale,23,8700,200100,Mar 04 04:31 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-03-02,Sale,23.11,54151,1251375,Mar 04 04:30 PM
WILSON GARY EUGENE,"VP, Controller & CAO",2022-02-28,Option Exercise,16.79,5883,98776,Mar 02 04:44 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-02-28,Sale,22.39,99698,2232148,Mar 02 04:38 PM
WILSON GARY EUGENE,"VP, Controller & CAO",2022-02-28,Sale,22.27,5883,130985,Mar 02 04:44 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-02-22,Option Exercise,10.47,159722,1672289,Feb 23 04:21 PM
WAGNER PATRICK,See Remarks,2022-02-22,Option Exercise,10.47,34722,363539,Feb 23 04:24 PM
WILSON GARY EUGENE,"VP, Controller & CAO",2022-02-22,Option Exercise,13.82,22181,306584,Feb 23 04:26 PM
WILSON GARY EUGENE,"VP, Controller & CAO",2022-02-22,Sale,22.06,22181,489209,Feb 23 04:26 PM
WAGNER PATRICK,See Remarks,2022-02-22,Sale,21.3,66497,1416444,Feb 23 04:24 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-02-22,Sale,22.2,159722,3546515,Feb 23 04:21 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-02-18,Option Exercise,10.47,159722,1672289,Feb 23 04:21 PM
Whitehead Dane E,Executive VP and CFO,2022-02-18,Option Exercise,10.47,43402,454419,Feb 23 04:22 PM
Whitehead Dane E,Executive VP and CFO,2022-02-18,Sale,21.88,89033,1948242,Feb 23 04:22 PM
TILLMAN LEE M,"Chairman, President and CEO",2022-02-18,Sale,21.98,324693,7138171,Feb 23 04:21 PM
WILSON GARY EUGENE,"VP, Controller & CAO",2021-12-07,Option Exercise,10.8,99174,1071004,Dec 09 05:00 PM
WILSON GARY EUGENE,"VP, Controller & CAO",2021-12-07,Sale,16.37,99174,1623213,Dec 09 05:00 PM
WAGNER PATRICK,See Remarks,2021-11-24,Option Exercise,10.47,34722,363539,Nov 29 04:27 PM
WAGNER PATRICK,See Remarks,2021-11-24,Sale,16.83,62157,1045817,Nov 29 04:27 PM
