Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
TISCH ANDREW H,Director,2022-07-01,Option Exercise,0,74056,0,Jul 06 01:35 PM
FRIBOURG PAUL J,Director,2022-06-01,Option Exercise,39.8,2250,89550,Jun 02 01:43 PM
DIKER CHARLES M,Director,2022-06-01,Option Exercise,39.8,2250,89550,Jun 02 01:43 PM
HARRIS WALTER L,Director,2022-06-01,Option Exercise,39.8,2250,89550,Jun 02 01:44 PM
LASKAWY PHILIP A,Director,2022-06-01,Option Exercise,39.8,2250,89550,Jun 02 01:44 PM
BOWER JOSEPH L,Director,2022-06-01,Option Exercise,39.8,2250,89550,Jun 02 01:43 PM
BERMAN ANN E,Director,2022-06-01,Option Exercise,39.8,2250,89550,Jun 02 01:42 PM
BOWER JOSEPH L,Director,2022-06-01,Sale,64.46,442,28491,Jun 02 01:43 PM
DIKER CHARLES M,Director,2022-06-01,Sale,64.37,883,56838,Jun 02 01:43 PM
BERMAN ANN E,Director,2022-06-01,Sale,64.55,883,56998,Jun 02 01:42 PM
LASKAWY PHILIP A,Director,2022-06-01,Sale,64.35,883,56821,Jun 02 01:44 PM
HARRIS WALTER L,Director,2022-06-01,Sale,64.35,883,56821,Jun 02 01:44 PM
FRIBOURG PAUL J,Director,2022-06-01,Sale,64.35,883,56821,Jun 02 01:43 PM
TISCH ANDREW H,Director,2022-05-25,Sale,64.11,271044,17376631,May 25 05:08 PM
TISCH ANDREW H,Director,2022-05-24,Sale,64,73045,4674880,May 25 05:08 PM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2022-05-23,Option Exercise,45.72,22500,1028588,May 24 01:07 PM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2022-05-23,Sale,64.35,6123,394015,May 24 01:07 PM
TISCH ANDREW H,Director,2022-05-23,Sale,64.29,155911,10023518,May 25 05:08 PM
HARRIS WALTER L,Director,2022-05-11,Option Exercise,0,1725,0,May 11 03:53 PM
TISCH ANDREW H,Director,2022-05-11,Option Exercise,0,614,0,May 11 03:54 PM
WELTERS ANTHONY,Director,2022-05-11,Option Exercise,0,1725,0,May 11 03:54 PM
DAVIDSON CHARLES D,Director,2022-05-11,Option Exercise,0,1725,0,May 11 03:52 PM
DIKER CHARLES M,Director,2022-05-11,Option Exercise,0,1725,0,May 11 03:52 PM
BERMAN ANN E,Director,2022-05-11,Option Exercise,0,1725,0,May 11 03:48 PM
BOWER JOSEPH L,Director,2022-03-01,Option Exercise,39.41,2250,88672,Mar 02 03:50 PM
DIKER CHARLES M,Director,2022-03-01,Option Exercise,39.41,2250,88672,Mar 02 03:52 PM
FRIBOURG PAUL J,Director,2022-03-01,Option Exercise,39.41,2250,88672,Mar 02 03:53 PM
HARRIS WALTER L,Director,2022-03-01,Option Exercise,39.41,2250,88672,Mar 02 03:55 PM
LASKAWY PHILIP A,Director,2022-03-01,Option Exercise,39.41,2250,88672,Mar 02 03:57 PM
BERMAN ANN E,Director,2022-03-01,Option Exercise,39.41,2250,88672,Mar 02 03:48 PM
LASKAWY PHILIP A,Director,2022-03-01,Sale,59.88,797,47724,Mar 02 03:57 PM
HARRIS WALTER L,Director,2022-03-01,Sale,59.9,797,47740,Mar 02 03:55 PM
FRIBOURG PAUL J,Director,2022-03-01,Sale,59.87,797,47716,Mar 02 03:53 PM
DIKER CHARLES M,Director,2022-03-01,Sale,59.91,797,47748,Mar 02 03:52 PM
BOWER JOSEPH L,Director,2022-03-01,Sale,59.87,399,23888,Mar 02 03:50 PM
BERMAN ANN E,Director,2022-03-01,Sale,59.89,797,47732,Mar 02 03:48 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-15,Sale,61.86,5001,309362,Feb 15 04:19 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-14,Sale,62.03,1303,80825,Feb 14 04:34 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-11,Option Exercise,0,7414,0,Feb 14 04:34 PM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2022-02-11,Option Exercise,0,7414,0,Feb 14 04:39 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-02-11,Option Exercise,0,9398,0,Feb 14 04:31 PM
Alpert Marc A,"Sr. VP, Gen. Coun. & Secy.",2022-02-11,Option Exercise,0,7414,0,Feb 14 04:35 PM
Alpert Marc A,"Sr. VP, Gen. Coun. & Secy.",2022-02-11,Sale,62.35,3314,206628,Feb 14 04:35 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-02-11,Sale,62.28,4200,261576,Feb 14 04:31 PM
SCOTT RICHARD WALDO,SVP & Chief Investment Officer,2022-02-10,Option Exercise,0,6691,0,Feb 14 04:39 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-10,Option Exercise,38.66,62941,2433319,Feb 14 04:34 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-02-10,Option Exercise,0,8481,0,Feb 14 04:31 PM
Alpert Marc A,"Sr. VP, Gen. Coun. & Secy.",2022-02-10,Option Exercise,0,6691,0,Feb 14 04:35 PM
Alpert Marc A,"Sr. VP, Gen. Coun. & Secy.",2022-02-10,Sale,61.96,2990,185260,Feb 14 04:35 PM
TISCH JONATHAN M,Co-Ch. of Bd/Off. of the Pres.,2022-02-10,Sale,62.35,3791,236369,Feb 14 04:31 PM
SIEGEL KENNETH I,Senior Vice President,2022-02-10,Sale,61.96,16888,1046380,Feb 14 04:34 PM
