Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Ricupati Agostino,"SVP, Finance & Chief Actg Off",2022-07-01,Option Exercise,0,348,0,Jul 01 06:12 PM
Sheffield Holly R,"President, CSI",2022-06-04,Option Exercise,0,1105,0,Jun 06 05:36 PM
PETERSMEYER GARY S,Director,2022-04-11,Sale,410.55,300,123165,Apr 11 06:42 PM
Lindell Jody S,Director,2022-04-04,Sale,421.04,700,294728,Apr 04 05:59 PM
WEISS ROBERT S,Director,2022-04-01,Option Exercise,0,770,0,Apr 04 06:03 PM
Lindell Jody S,Director,2022-04-01,Option Exercise,0,700,0,Apr 04 05:59 PM
MADDEN TERESA S,Director,2022-04-01,Option Exercise,0,700,0,Apr 04 05:56 PM
PETERSMEYER GARY S,Director,2022-04-01,Option Exercise,0,700,0,Apr 04 05:57 PM
KOZY WILLIAM A,Director,2022-04-01,Option Exercise,0,735,0,Apr 04 05:55 PM
Jay Colleen,Director,2022-04-01,Option Exercise,0,700,0,Apr 04 05:53 PM
Rivas Maria,Director,2022-04-01,Option Exercise,0,502,0,Apr 04 05:51 PM
WEISS ROBERT S,Director,2022-03-29,Option Exercise,162.28,13039,2115969,Mar 29 06:11 PM
WEISS ROBERT S,Director,2022-03-29,Sale,415.24,13039,5414368,Mar 29 06:11 PM
Ricupati Agostino,"SVP, Fin & Tax; Chief Actg Off",2022-03-18,Option Exercise,221.56,5607,1242267,Mar 18 06:15 PM
Ricupati Agostino,"SVP, Fin & Tax; Chief Actg Off",2022-03-18,Sale,421.51,5607,2363411,Mar 18 06:15 PM
Sheffield Holly R,"President, CSI",2022-01-08,Option Exercise,0,589,0,Jan 11 05:27 PM
Ricupati Agostino,"SVP, Fin & Tax; Chief Actg Off",2022-01-08,Option Exercise,0,636,0,Jan 11 05:26 PM
Andrews Brian G,"EVP, CFO & Treasurer",2022-01-08,Option Exercise,0,251,0,Jan 11 05:27 PM
Drury Mark J,"VP, General Counsel & Sec.",2022-01-08,Option Exercise,0,1111,0,Jan 11 05:25 PM
PETERSMEYER GARY S,Director,2021-09-15,Option Exercise,161.37,1800,290466,Sep 15 07:29 PM
PETERSMEYER GARY S,Director,2021-09-15,Sale,441.35,455,200813,Sep 15 07:29 PM
PETERSMEYER GARY S,Director,2021-09-15,Sale,440.73,1800,793316,Sep 15 07:29 PM
Andrews Brian G,"EVP, CFO & Treasurer",2021-09-07,Option Exercise,141.82,4963,703829,Sep 07 06:34 PM
McBride Daniel G,"EVP, COO & Pres-CooperVision",2021-09-07,Option Exercise,136.59,72624,9919557,Sep 07 06:40 PM
McBride Daniel G,"EVP, COO & Pres-CooperVision",2021-09-07,Sale,450.13,72624,32690355,Sep 07 06:40 PM
Andrews Brian G,"EVP, CFO & Treasurer",2021-09-07,Sale,453.12,4963,2248830,Sep 07 06:34 PM
PETERSMEYER GARY S,Director,2021-07-12,Sale,412.28,400,164912,Jul 12 07:29 PM
Lindell Jody S,Director,2021-07-02,Option Exercise,98.45,4500,443025,Jul 06 05:03 PM
Lindell Jody S,Director,2021-07-02,Sale,405.54,4500,1824919,Jul 06 05:03 PM
Ricupati Agostino,"SVP, Fin & Tax; Chief Actg Off",2021-07-01,Option Exercise,0,348,0,Jul 01 06:32 PM
