Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
South Martin,"President & CEO, Marsh",2022-04-25,Sale,169.26,2950,499311,Apr 26 04:02 PM
Beswick Paul,"SVP, Chief Information Officer",2022-03-29,Sale,171.21,1791,306637,Mar 30 04:02 PM
Ferland Martine,"President and CEO, Mercer",2022-03-18,Sale,158.28,4797,759269,Mar 21 04:32 PM
Ferland Martine,"President and CEO, Mercer",2022-03-15,Option Exercise,0,10733,0,Mar 17 05:27 PM
MCGIVNEY MARK C,Chief Financial Officer,2022-03-04,Sale,155,7695,1192725,Mar 08 04:11 PM
Glaser Daniel S,"President and CEO, MMC",2022-03-04,Sale,154.6,32322,4996981,Mar 08 04:10 PM
Mills Stacy,Vice President and Controller,2022-03-04,Sale,155,1488,230640,Mar 08 04:09 PM
Ferland Martine,"President and CEO, Mercer",2022-03-04,Sale,155,5621,871255,Mar 08 04:06 PM
Beshar Peter J,EVP and General Counsel,2022-02-28,Option Exercise,0,14149,0,Mar 02 04:50 PM
Beswick Paul,"SVP, Chief Information Officer",2022-02-28,Option Exercise,0,1052,0,Mar 02 04:30 PM
Doyle John Q,Group President and COO,2022-02-28,Option Exercise,0,17608,0,Mar 02 04:28 PM
Ferland Martine,"President and CEO, Mercer",2022-02-28,Option Exercise,0,12577,0,Mar 02 04:27 PM
Fernandez Carmen,"SVP, Chief People Officer",2022-02-28,Option Exercise,0,2009,0,Mar 02 04:25 PM
Glaser Daniel S,"President and CEO, MMC",2022-02-28,Option Exercise,0,72312,0,Mar 02 04:23 PM
Klisura Dean Michael,"President & CEO, Guy Carpenter",2022-02-28,Option Exercise,0,8226,0,Mar 02 04:20 PM
MCGIVNEY MARK C,Chief Financial Officer,2022-02-28,Option Exercise,0,15721,0,Mar 02 04:18 PM
South Martin,"President & CEO, Marsh",2022-02-28,Option Exercise,0,9450,0,Mar 02 04:15 PM
Studer Nicholas Mark,President and CEO of OWG,2022-02-28,Option Exercise,0,3464,0,Mar 02 04:14 PM
Mills Stacy,Vice President and Controller,2022-02-28,Option Exercise,0,3180,0,Mar 02 04:12 PM
MCGIVNEY MARK C,Chief Financial Officer,2021-12-03,Option Exercise,0,58295,0,Dec 06 04:06 PM
OKEN MARC D,Director,2021-12-03,Buy,167.46,5000,837290,Dec 07 04:03 PM
MCGIVNEY MARK C,Chief Financial Officer,2021-12-03,Sale,167.69,58295,9775302,Dec 06 04:06 PM
Ferland Martine,"President and CEO, Mercer",2021-12-02,Option Exercise,0,9192,0,Dec 06 04:08 PM
Ferland Martine,"President and CEO, Mercer",2021-12-02,Sale,167.12,9192,1536204,Dec 06 04:08 PM
Glaser Daniel S,"President and CEO, MMC",2021-11-29,Option Exercise,0,237110,0,Nov 30 04:00 PM
Glaser Daniel S,"President and CEO, MMC",2021-11-29,Sale,167.63,237110,39746488,Nov 30 04:00 PM
SCHAPIRO MORTON O,Director,2021-08-31,Sale,157.18,9078,1426930,Sep 01 04:03 PM
