Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Dumais Michael R,Director,2022-07-21,Buy,24.39,10000,243900,Jul 25 06:23 PM
Elsenhans Lynn Laverty,Director,2022-06-07,Option Exercise,32.03,2776,88915,Jun 08 06:40 PM
Simonelli Lorenzo,"Chairman, President and CEO",2022-05-31,Sale,37.39,103000,3851170,Jun 02 04:33 PM
Simonelli Lorenzo,"Chairman, President and CEO",2022-05-23,Sale,35,103000,3605000,May 24 05:19 PM
GENERAL ELECTRIC CO,10% Owner,2022-05-06,Sale,34.45,72025826,2481289706,May 09 04:15 PM
Elsenhans Lynn Laverty,Director,2022-04-22,Option Exercise,28.56,7816,223238,Apr 25 06:05 PM
Camilleri Kurt,SVP/Controller/Chief Acctg Off,2022-04-22,Sale,33.52,5858,196360,Apr 25 05:57 PM
Jones Regina,Chief Legal Officer,2022-04-20,Option Exercise,0,19731,0,Apr 22 04:11 PM
Beattie William G,Director,2022-04-07,Sale,35.69,5507,196545,Apr 25 06:16 PM
BORRAS MARIA C,"EVP, Oilfield Services",2022-03-10,Option Exercise,22.98,19632,451143,Mar 11 04:35 PM
BORRAS MARIA C,"EVP, Oilfield Services",2022-03-10,Sale,33.94,19632,666310,Mar 11 04:35 PM
Saunders Neil,"EVP, Oilfield Equipment",2022-02-16,Sale,29.53,16812,496458,Feb 17 04:29 PM
Worrell Brian,Chief Financial Officer,2022-02-14,Sale,28.5,62193,1772500,Feb 16 04:10 PM
GENERAL ELECTRIC CO,10% Owner,2022-02-04,Sale,25.98,50097840,1301541883,Feb 08 06:12 AM
Jones Regina,Chief Legal Officer,2022-02-02,Sale,26.97,9000,242730,Feb 03 05:45 PM
Camilleri Kurt,SVP/Controller/Chief Acctg Off,2022-01-31,Option Exercise,22.98,14128,324661,Feb 01 05:21 PM
Ukpong Uwem,"EVP, Regions and Alliances",2022-01-31,Option Exercise,22.98,78492,1803746,Feb 01 05:41 PM
Fiorentino Michele,"EVP, Strategy & Business Dev",2022-01-31,Sale,27.68,10838,299996,Feb 01 05:26 PM
Camilleri Kurt,SVP/Controller/Chief Acctg Off,2022-01-31,Sale,27.18,21423,582277,Feb 01 05:21 PM
Ukpong Uwem,"EVP, Regions and Alliances",2022-01-31,Sale,27.22,78492,2136552,Feb 01 05:41 PM
BORRAS MARIA C,"EVP, Oilfield Services",2021-12-10,Sale,25.22,12274,309550,Dec 13 04:36 PM
BORRAS MARIA C,"EVP, Oilfield Services",2021-11-29,Sale,23.66,14000,331240,Nov 30 04:15 PM
BORRAS MARIA C,"EVP, Oilfield Services",2021-11-10,Sale,25.01,14000,350140,Nov 12 03:08 PM
Worrell Brian,Chief Financial Officer,2021-11-04,Sale,25.72,29334,754470,Nov 05 04:25 PM
GENERAL ELECTRIC CO,10% Owner,2021-11-03,Sale,25,47380978,1184524450,Nov 04 06:09 AM
Camilleri Kurt,SVP/Controller/Chief Acctg Off,2021-11-01,Sale,25.54,9992,255146,Nov 02 04:18 PM
Worrell Brian,Chief Financial Officer,2021-10-28,Sale,24.86,29333,729218,Oct 29 04:46 PM
BORRAS MARIA C,"EVP, Oilfield Services",2021-10-28,Sale,24.86,14000,348040,Oct 29 04:44 PM
Worrell Brian,Chief Financial Officer,2021-10-21,Sale,24.87,29333,729512,Oct 22 04:07 PM
BORRAS MARIA C,"EVP, Oilfield Services",2021-10-11,Sale,25.42,14000,355880,Oct 12 04:31 PM
Ukpong Uwem,"EVP, Regions and Alliances",2021-09-21,Sale,23.12,10000,231200,Sep 22 04:13 PM
Ukpong Uwem,"EVP, Regions and Alliances",2021-09-07,Sale,23.05,10000,230500,Sep 08 04:28 PM
BORRAS MARIA C,"EVP, Oilfield Services",2021-08-30,Sale,23.21,10000,232100,Aug 31 04:38 PM
BORRAS MARIA C,"EVP, Oilfield Services",2021-08-10,Sale,21.22,10000,212200,Aug 11 04:18 PM
GENERAL ELECTRIC CO,Director,2021-08-03,Sale,23.36,53720040,1254900134,Aug 04 06:03 AM
BORRAS MARIA C,"EVP, Oilfield Services",2021-07-28,Sale,20.74,10000,207400,Jul 29 04:38 PM
BORRAS MARIA C,"EVP, Oilfield Services",2021-07-12,Sale,22.37,10000,223700,Jul 13 05:21 PM
