Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Austin Wanda M,Director,2022-05-27,Option Exercise,93.9,12039,1130462,Jun 01 04:59 PM
Austin Wanda M,Director,2022-05-27,Sale,177.29,12039,2134446,Jun 01 04:59 PM
JOHNSON JAMES WILLIAM,Executive Vice President,2022-05-26,Option Exercise,83.29,270000,22488300,May 31 05:24 PM
Geagea Joseph C,Executive Vice President,2022-05-26,Option Exercise,103.71,10000,1037100,May 27 04:56 PM
JOHNSON JAMES WILLIAM,Executive Vice President,2022-05-26,Sale,176.44,270000,47637852,May 31 05:24 PM
Geagea Joseph C,Executive Vice President,2022-05-26,Sale,177.5,10000,1775000,May 27 04:56 PM
HERNANDEZ ENRIQUE JR,Director,2022-05-25,Option Exercise,123.98,11799,1462887,May 27 04:30 PM
Geagea Joseph C,Executive Vice President,2022-05-25,Option Exercise,113.54,50000,5677100,May 27 04:56 PM
HERNANDEZ ENRIQUE JR,Director,2022-05-25,Sale,175,11799,2064825,May 27 04:30 PM
Geagea Joseph C,Executive Vice President,2022-05-25,Sale,173.7,50000,8685000,May 27 04:56 PM
Pate R. Hewitt,VP and General Counsel,2022-05-24,Option Exercise,83.29,91300,7604377,May 26 06:17 PM
Pate R. Hewitt,VP and General Counsel,2022-05-24,Sale,172.34,91300,15734222,May 26 06:17 PM
HERNANDEZ ENRIQUE JR,Director,2022-05-17,Option Exercise,120.63,21813,2631382,May 18 05:02 PM
HERNANDEZ ENRIQUE JR,Director,2022-05-17,Sale,175,21813,3817275,May 18 05:02 PM
Geagea Joseph C,Executive Vice President,2022-05-16,Option Exercise,101,30000,3030000,May 17 04:36 PM
HERNANDEZ ENRIQUE JR,Director,2022-05-16,Option Exercise,102.74,39773,4086469,May 18 05:02 PM
Geagea Joseph C,Executive Vice President,2022-05-16,Sale,174.01,30000,5220369,May 17 04:36 PM
HERNANDEZ ENRIQUE JR,Director,2022-05-16,Sale,173.99,39773,6919989,May 18 05:02 PM
Geagea Joseph C,Executive Vice President,2022-05-13,Option Exercise,101,30000,3030000,May 17 04:36 PM
MORRIS RHONDA J,Vice President,2022-05-13,Option Exercise,101.22,59700,6042588,May 17 04:42 PM
Geagea Joseph C,Executive Vice President,2022-05-13,Sale,168.04,30000,5041152,May 17 04:36 PM
MORRIS RHONDA J,Vice President,2022-05-13,Sale,167.19,59700,9981452,May 17 04:42 PM
INCHAUSTI DAVID A,Vice Pres. and Controller,2022-05-11,Option Exercise,116.45,5600,652120,May 13 04:31 PM
INCHAUSTI DAVID A,Vice Pres. and Controller,2022-05-11,Sale,164.85,5600,923143,May 13 04:31 PM
NELSON MARK A,Executive Vice President,2022-05-10,Option Exercise,91.59,117400,10752280,May 12 06:51 PM
NELSON MARK A,Executive Vice President,2022-05-10,Sale,159.47,117400,18722342,May 12 06:51 PM
PARFITT COLIN E,Vice President,2022-05-06,Option Exercise,103.71,47700,4946967,May 10 07:10 PM
INCHAUSTI DAVID A,Vice Pres. and Controller,2022-05-06,Option Exercise,103.71,9500,985245,May 10 07:14 PM
INCHAUSTI DAVID A,Vice Pres. and Controller,2022-05-06,Option Exercise,103.71,5000,518550,May 10 07:14 PM
Geagea Joseph C,Executive Vice President,2022-05-06,Option Exercise,101,30000,3030000,May 10 07:37 PM
BONNER EIMEAR P,Vice President,2022-05-06,Sale,169.21,478,80883,May 10 07:02 PM
PARFITT COLIN E,Vice President,2022-05-06,Sale,168.58,47700,8041485,May 10 07:10 PM
INCHAUSTI DAVID A,Vice Pres. and Controller,2022-05-06,Sale,170,9500,1615000,May 10 07:14 PM
INCHAUSTI DAVID A,Vice Pres. and Controller,2022-05-06,Sale,170,5000,850000,May 10 07:14 PM
Geagea Joseph C,Executive Vice President,2022-05-06,Sale,168.63,30000,5058888,May 10 07:37 PM
Geagea Joseph C,Executive Vice President,2022-05-04,Option Exercise,101,30000,3030000,May 06 07:06 PM
JOHNSON JAMES WILLIAM,Executive Vice President,2022-05-04,Option Exercise,103.71,55600,5766276,May 05 06:16 PM
BONNER EIMEAR P,Vice President,2022-05-04,Option Exercise,109.67,68032,7460931,May 06 05:01 PM
Geagea Joseph C,Executive Vice President,2022-05-04,Sale,164.5,30000,4935000,May 06 07:06 PM
HERNANDEZ ENRIQUE JR,Director,2022-05-04,Sale,164.4,7923,1302502,May 05 06:06 PM
