Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Lagarde Michel,Executive Vice President & COO,2022-05-27,Option Exercise,354.2,13030,4615237,May 31 05:13 PM
Lagarde Michel,Executive Vice President & COO,2022-05-27,Sale,565.04,13030,7362493,May 31 05:13 PM
Lagarde Michel,Executive Vice President & COO,2022-05-26,Option Exercise,238.36,16764,3995906,May 31 05:13 PM
Lagarde Michel,Executive Vice President & COO,2022-05-26,Sale,536.01,16764,8985593,May 31 05:13 PM
Lagarde Michel,Executive Vice President & COO,2022-05-25,Option Exercise,238.11,5048,1201975,May 25 07:54 PM
Lagarde Michel,Executive Vice President & COO,2022-05-25,Sale,542.47,5048,2738370,May 25 07:54 PM
Lagarde Michel,Executive Vice President & COO,2022-05-24,Option Exercise,204.16,17150,3501336,May 25 07:54 PM
Lagarde Michel,Executive Vice President & COO,2022-05-24,Sale,548.3,17150,9403383,May 25 07:54 PM
CASPER MARC N,Chairman & CEO,2022-05-04,Option Exercise,129.77,10000,1297700,May 05 06:09 PM
CASPER MARC N,Chairman & CEO,2022-05-04,Sale,548.27,7819,4286905,May 05 06:09 PM
CASPER MARC N,Chairman & CEO,2022-05-04,Sale,562.46,2181,1226730,May 05 06:10 PM
CASPER MARC N,Chairman & CEO,2022-05-03,Option Exercise,129.77,10000,1297700,May 05 06:09 PM
CASPER MARC N,Chairman & CEO,2022-05-03,Sale,547.61,10000,5476103,May 05 06:09 PM
CASPER MARC N,Chairman & CEO,2022-05-02,Option Exercise,129.77,10000,1297700,May 04 05:35 PM
Spar Debora L,Director,2022-05-02,Sale,544.36,200,108872,May 04 05:45 PM
CASPER MARC N,Chairman & CEO,2022-05-02,Sale,545.6,10000,5456029,May 04 05:35 PM
Lagarde Michel,Executive Vice President & COO,2022-03-01,Sale,541.29,6100,3301890,Mar 02 04:17 PM
MANZI JIM P,Director,2022-02-14,Sale,563.95,1500,845925,Feb 15 08:24 PM
Stevenson Mark,Executive Vice President & COO,2021-12-01,Option Exercise,175.46,26925,4724374,Dec 03 04:16 PM
Stevenson Mark,Executive Vice President & COO,2021-12-01,Sale,631.88,26925,17013310,Dec 03 04:16 PM
Williamson Stephen,Sr. VP and CFO,2021-11-02,Option Exercise,129.77,22550,2926314,Nov 03 04:34 PM
Stevenson Mark,Executive Vice President & COO,2021-11-02,Option Exercise,175.46,26925,4724374,Nov 03 04:36 PM
Stevenson Mark,Executive Vice President & COO,2021-11-02,Sale,638.03,26925,17179054,Nov 03 04:36 PM
Williamson Stephen,Sr. VP and CFO,2021-11-02,Sale,638.1,22550,14389045,Nov 03 04:34 PM
Stevenson Mark,Executive Vice President & COO,2021-11-01,Option Exercise,175.46,26925,4724374,Nov 03 04:36 PM
Stevenson Mark,Executive Vice President & COO,2021-11-01,Sale,632.69,26925,17035093,Nov 03 04:36 PM
Holmes Joseph R.,VP & Chief Accounting Officer,2021-08-09,Option Exercise,198.21,759,150440,Aug 10 04:18 PM
Holmes Joseph R.,VP & Chief Accounting Officer,2021-08-09,Sale,542.75,759,411948,Aug 10 04:18 PM
CASPER MARC N,Chairman & CEO,2021-08-05,Sale,539.93,10000,5399345,Aug 06 04:29 PM
CASPER MARC N,Chairman & CEO,2021-08-04,Sale,539.05,10000,5390468,Aug 06 04:29 PM
CASPER MARC N,Chairman & CEO,2021-08-03,Sale,535.73,10000,5357276,Aug 04 04:25 PM
Stevenson Mark,Executive Vice President & COO,2021-08-02,Option Exercise,175.46,26925,4724374,Aug 04 04:22 PM
CASPER MARC N,Chairman & CEO,2021-08-02,Sale,535.46,10000,5354584,Aug 04 04:25 PM
Stevenson Mark,Executive Vice President & COO,2021-08-02,Sale,535.38,26925,14415220,Aug 04 04:22 PM
MANZI JIM P,Director,2021-07-30,Sale,536.54,572,306899,Aug 02 04:05 PM
