Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Wengel Kathryn E,"EVP, Chief GSC Officer",2022-06-10,Option Exercise,72.54,40000,2901600,Jun 14 06:28 PM
Wengel Kathryn E,"EVP, Chief GSC Officer",2022-06-10,Sale,173,40000,6920040,Jun 14 06:28 PM
Decker Robert J,"Controller, CAO",2022-05-26,Option Exercise,72.54,8462,613833,May 31 05:21 PM
Decker Robert J,"Controller, CAO",2022-05-26,Sale,180,8462,1523160,May 31 05:21 PM
Hait William,See Remarks,2022-04-21,Option Exercise,90.44,29699,2685978,Apr 25 04:33 PM
Hait William,See Remarks,2022-04-21,Sale,183.58,29699,5452053,Apr 25 04:33 PM
Mongon Thibaut,"Exec VP, WW Chair, Consumer",2022-03-17,Option Exercise,100.69,30785,3099895,Mar 21 04:38 PM
Mongon Thibaut,"Exec VP, WW Chair, Consumer",2022-03-17,Sale,176.26,10874,1916671,Mar 21 04:38 PM
Mongon Thibaut,"Exec VP, WW Chair, Consumer",2022-03-17,Sale,176.25,23681,4173718,Mar 21 04:38 PM
Decker Robert J,"Controller, CAO",2022-03-15,Option Exercise,72.54,5000,362700,Mar 17 04:30 PM
Decker Robert J,"Controller, CAO",2022-03-15,Sale,175.51,5000,877530,Mar 17 04:30 PM
Ullmann Michael H,"Exec VP, General Counsel",2022-02-15,Option Exercise,0,13186,0,Feb 17 06:00 AM
Broadhurst Vanessa,"EVP, Global Corp Aff.",2022-02-15,Option Exercise,0,2557,0,Feb 17 06:00 AM
Taubert Jennifer L,"EVP, WW Chair, Pharmaceuticals",2022-02-15,Option Exercise,0,18064,0,Feb 17 06:01 AM
Mammen Mathai,"EVP, Pharm, R&D",2022-02-15,Option Exercise,0,7740,0,Feb 17 06:00 AM
Wengel Kathryn E,"EVP, Chief GSC Officer",2022-02-15,Option Exercise,0,10386,0,Feb 17 06:01 AM
Duato Joaquin,CEO,2022-02-15,Option Exercise,0,29714,0,Feb 17 06:00 AM
Gorsky Alex,Director,2022-02-15,Option Exercise,0,60965,0,Feb 17 06:00 AM
McEvoy Ashley,"EVP, WW Chair, Medical Devices",2022-02-15,Option Exercise,0,15806,0,Feb 17 06:01 AM
Wolk Joseph J,"Exec VP, CFO",2022-02-15,Option Exercise,0,17793,0,Feb 17 06:01 AM
Mongon Thibaut,"Exec VP, WW Chair, Consumer",2022-02-15,Option Exercise,0,3922,0,Feb 17 06:01 AM
Decker Robert J,"Controller, CAO",2022-02-15,Option Exercise,0,903,0,Feb 17 06:01 AM
Hait William,See Remarks,2022-02-15,Option Exercise,0,8128,0,Feb 18 07:15 PM
Fasolo Peter,"Exec VP, Chief HR Officer",2022-02-14,Option Exercise,0,11154,0,Feb 17 06:00 AM
Wolk Joseph J,"Exec VP, CFO",2022-02-14,Option Exercise,0,3248,0,Feb 15 08:04 PM
Hait William,See Remarks,2022-02-14,Option Exercise,0,7790,0,Feb 15 08:04 PM
Duato Joaquin,CEO,2022-02-14,Option Exercise,0,5424,0,Feb 15 08:04 PM
Gorsky Alex,Director,2022-02-14,Option Exercise,0,11129,0,Feb 15 08:04 PM
Decker Robert J,"Controller, CAO",2022-02-14,Option Exercise,0,866,0,Feb 15 08:02 PM
McEvoy Ashley,"EVP, WW Chair, Medical Devices",2022-02-14,Option Exercise,0,2885,0,Feb 15 08:03 PM
Mongon Thibaut,"Exec VP, WW Chair, Consumer",2022-02-14,Option Exercise,0,3759,0,Feb 15 08:03 PM
Ullmann Michael H,"Exec VP, General Counsel",2022-02-14,Option Exercise,0,2407,0,Feb 15 08:03 PM
Broadhurst Vanessa,"EVP, Global Corp Aff.",2022-02-14,Option Exercise,0,2451,0,Feb 15 08:03 PM
Wengel Kathryn E,"EVP, Chief GSC Officer",2022-02-14,Option Exercise,0,1896,0,Feb 15 08:03 PM
Mammen Mathai,"EVP, Pharm, R&D",2022-02-14,Option Exercise,0,7418,0,Feb 15 08:03 PM
Taubert Jennifer L,"EVP, WW Chair, Pharmaceuticals",2022-02-14,Option Exercise,0,3297,0,Feb 15 08:02 PM
Fasolo Peter,"Exec VP, Chief HR Officer",2022-02-14,Option Exercise,0,2036,0,Feb 15 08:02 PM
Duato Joaquin,CEO,2022-01-14,Option Exercise,65.37,84423,5518732,Jan 19 08:54 PM
Gorsky Alex,Director,2022-01-14,Option Exercise,65.37,231951,15162637,Jan 19 08:54 PM
Decker Robert J,"Controller, CAO",2021-12-07,Option Exercise,72.54,5000,362700,Dec 09 04:43 PM
Decker Robert J,"Controller, CAO",2021-12-07,Sale,163.21,5000,816050,Dec 09 04:43 PM
