Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Gebauer Julie Jarecke,"Head of Health, Wealth &Career",2022-06-01,Sale,210.67,1400,294938,Jun 02 04:02 PM
Gebauer Julie Jarecke,"Head of Health, Wealth &Career",2022-05-02,Sale,214.11,1400,299760,May 03 04:00 PM
Gebauer Julie Jarecke,"Head of Health, Wealth &Career",2022-04-01,Sale,236.88,1400,331632,Apr 05 04:09 PM
Gebauer Julie Jarecke,"Head of Health, Wealth &Career",2022-03-01,Sale,222.3,1400,311220,Mar 02 04:00 PM
Hess Carl Aaron,Chief Executive Officer,2022-02-28,Option Exercise,110.58,3300,364914,Mar 01 05:00 PM
Hess Carl Aaron,Chief Executive Officer,2022-02-28,Sale,219.26,3300,723558,Mar 01 05:00 PM
Hess Carl Aaron,Chief Executive Officer,2022-02-25,Option Exercise,110.58,3300,364914,Mar 01 05:00 PM
Hess Carl Aaron,Chief Executive Officer,2022-02-25,Sale,220.94,3300,729102,Mar 01 05:00 PM
Bodnar Anne Donovan,Chief Administrative Officer,2022-02-22,Sale,223.86,2000,447715,Feb 24 05:36 PM
Gebauer Julie Jarecke,"Head of Health, Wealth &Career",2022-02-14,Sale,220.99,2400,530375,Feb 16 04:00 PM
