Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
CAMERON DENNIS C,EVP and General Counsel,2022-07-05,Sale,53.55,4537,242956,Jul 06 04:30 PM
Williams Valerie,Director,2022-06-14,Sale,69.67,7000,487690,Jun 14 06:18 PM
Fox Ann G,Director,2022-06-13,Sale,70.27,2150,151080,Jun 14 04:30 PM
Gaspar Clay M,EVP and COO,2022-05-16,Sale,71.25,30000,2137500,May 17 04:31 PM
KINDICK KELT,Director,2022-05-06,Sale,68.03,9049,615603,May 09 04:32 PM
CAMERON DENNIS C,EVP and General Counsel,2022-05-05,Option Exercise,33.83,9580,324091,May 09 04:31 PM
CAMERON DENNIS C,EVP and General Counsel,2022-05-05,Sale,68.22,19580,1335699,May 09 04:31 PM
Gaspar Clay M,EVP and COO,2022-04-13,Sale,63.75,30000,1912500,Apr 14 04:30 PM
CAMERON DENNIS C,EVP and General Counsel,2022-04-04,Sale,61.45,4143,254587,Apr 06 04:15 PM
Ritenour Jeffrey L,EVP & CHIEF FINANCIAL OFFICER,2022-03-11,Sale,58.35,55000,3209250,Mar 11 06:39 PM
Humphers Jeremy D.,SVP-Chief Accounting Officer,2022-03-07,Sale,62.4,21000,1310400,Mar 07 05:09 PM
Fox Ann G,Director,2022-03-04,Sale,58.67,9027,529614,Mar 07 05:14 PM
Humphers Jeremy D.,SVP-Chief Accounting Officer,2022-03-04,Sale,59.42,19000,1128980,Mar 07 05:09 PM
Cashion Tana K,EVP Human Resources and Admin,2022-03-01,Sale,58.41,17455,1019547,Mar 02 05:03 PM
CAMERON DENNIS C,EVP and General Counsel,2022-02-22,Option Exercise,31.76,8626,274003,Feb 23 06:15 PM
CAMERON DENNIS C,EVP and General Counsel,2022-02-22,Sale,53.68,8626,463070,Feb 23 06:15 PM
Humphers Jeremy D.,SVP Chief Accounting Officer,2021-12-14,Sale,40.64,2000,81280,Dec 15 04:30 PM
Cashion Tana K,SVP Human Resources and Admin,2021-12-14,Sale,40.13,41883,1680765,Dec 15 04:30 PM
CAMERON DENNIS C,EVP and General Counsel,2021-12-10,Sale,42.05,5942,249861,Dec 10 04:30 PM
CAMERON DENNIS C,EVP and General Counsel,2021-12-09,Sale,42.53,929,39510,Dec 10 04:30 PM
Gaspar Clay M,EVP and COO,2021-11-08,Sale,44.28,61053,2703427,Nov 10 04:49 PM
