Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Sprecher Jeffrey C,Chief Executive Officer,2022-05-26,Option Exercise,41.8,65431,2734791,May 27 05:00 PM
Sprecher Jeffrey C,Chief Executive Officer,2022-05-26,Sale,98.97,83621,8275739,May 27 05:00 PM
Sprecher Jeffrey C,Chief Executive Officer,2022-05-25,Sale,97.63,10000,976304,May 27 05:00 PM
Hague William Jefferson,Director,2022-05-24,Sale,97.66,583,56936,May 25 04:39 PM
Foley Douglas,"SVP, HR & Administration",2022-05-23,Sale,99.08,1600,158528,May 25 04:38 PM
Edmonds Christopher Scott,Chief Development Officer,2022-05-19,Sale,93.61,492,46056,May 23 04:34 PM
Wassersug Mark,Chief Operating Officer,2022-04-11,Option Exercise,57.31,11000,630410,Apr 12 04:33 PM
Wassersug Mark,Chief Operating Officer,2022-04-11,Sale,128.53,11000,1413884,Apr 12 04:33 PM
Edmonds Christopher Scott,Chief Development Officer,2022-04-06,Option Exercise,76.16,1313,99998,Apr 06 04:46 PM
Edmonds Christopher Scott,Chief Development Officer,2022-04-04,Option Exercise,67,1492,99964,Apr 06 04:46 PM
Wassersug Mark,Chief Operating Officer,2022-03-10,Option Exercise,53.35,11000,586880,Mar 11 04:34 PM
Wassersug Mark,Chief Operating Officer,2022-03-10,Sale,126.6,11000,1392600,Mar 11 04:34 PM
Goone David S,Chief Strategic Officer,2022-03-04,Option Exercise,41.59,36570,1520946,Mar 08 04:32 PM
Goone David S,Chief Strategic Officer,2022-03-04,Sale,135.02,36570,4937641,Mar 08 04:32 PM
Martin Lynn C,"President, NYSE Group",2022-02-24,Option Exercise,50.01,4340,217043,Feb 25 04:37 PM
Martin Lynn C,"President, NYSE Group",2022-02-24,Sale,120.95,5471,661717,Feb 25 04:37 PM
Gardiner Warren,Chief Financial Officer,2022-02-24,Sale,120.95,2034,246012,Feb 25 04:34 PM
Sprecher Jeffrey C,Chief Executive Officer,2022-02-22,Sale,123.11,10000,1231127,Feb 23 04:47 PM
Wassersug Mark,Chief Operating Officer,2022-02-10,Option Exercise,50.01,11022,551210,Feb 17 06:46 PM
Wassersug Mark,Chief Operating Officer,2022-02-10,Sale,127,11022,1399794,Feb 17 06:46 PM
CRISP CHARLES R,Director,2022-02-09,Sale,129.7,3127,405581,Feb 10 04:49 PM
Wassersug Mark,Chief Operating Officer,2021-12-10,Sale,135.2,1072,144934,Dec 10 04:34 PM
Sprecher Jeffrey C,Chief Executive Officer,2021-12-09,Option Exercise,41.59,2400,99816,Dec 10 04:34 PM
Sprecher Jeffrey C,Chief Executive Officer,2021-12-09,Sale,134.75,60000,8084799,Dec 10 04:34 PM
Goone David S,Chief Strategic Officer,2021-12-06,Option Exercise,67,1492,99964,Dec 08 05:12 PM
Surdykowski Andrew J,General Counsel,2021-11-10,Option Exercise,45.4,4570,207496,Nov 12 04:33 PM
Surdykowski Andrew J,General Counsel,2021-11-10,Sale,135.08,4500,607860,Nov 12 04:33 PM
Wassersug Mark,Chief Operating Officer,2021-11-10,Sale,135.08,2000,270160,Nov 12 04:33 PM
Gardiner Warren,Chief Financial Officer,2021-11-10,Sale,135.08,1300,175604,Nov 12 04:32 PM
Jackson Benjamin,President,2021-11-08,Option Exercise,41.37,2770,114595,Nov 10 04:32 PM
Namkung James W,Chief Accounting Officer,2021-10-29,Sale,135.09,1559,210605,Nov 02 04:31 PM
Farooqui Duriya M,Director,2021-10-29,Sale,135.09,1979,267343,Nov 02 04:30 PM
Martin Lynn C,"President, Fixed Income & Data",2021-10-18,Sale,131,2500,327500,Oct 20 05:08 PM
Wassersug Mark,Chief Operating Officer,2021-10-08,Sale,126.74,2000,253480,Oct 12 04:32 PM
Martin Lynn C,"President, Fixed Income & Data",2021-10-07,Sale,125,2500,312500,Oct 12 04:31 PM
Sprecher Jeffrey C,Chief Executive Officer,2021-09-22,Option Exercise,24.45,89537,2189197,Sep 24 04:44 PM
Sprecher Jeffrey C,Chief Executive Officer,2021-09-22,Sale,117.03,60000,7022089,Sep 24 04:44 PM
Sprecher Jeffrey C,Chief Executive Officer,2021-09-22,Sale,117.03,109037,12760428,Sep 24 04:44 PM
Wassersug Mark,Chief Operating Officer,2021-09-10,Sale,120,2000,240000,Sep 14 04:31 PM
Surdykowski Andrew J,General Counsel,2021-08-26,Sale,117.48,1758,206530,Aug 27 04:33 PM
Wassersug Mark,Chief Operating Officer,2021-08-10,Sale,120.22,2000,240440,Aug 12 04:38 PM
Namkung James W,Chief Accounting Officer,2021-07-21,Sale,120,1887,226440,Jul 22 05:15 PM
