Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Lagano Roxanne,Executive Vice President,2022-07-22,Option Exercise,79.85,2167,173038,Jul 26 04:36 PM
Lagano Roxanne,Executive Vice President,2022-07-22,Sale,180.26,2167,390623,Jul 26 04:36 PM
PECK KRISTIN C,Chief Executive Officer,2022-07-21,Option Exercise,36.49,9689,353599,Jul 25 04:08 PM
PECK KRISTIN C,Chief Executive Officer,2022-07-21,Sale,180,9689,1744020,Jul 25 04:08 PM
PECK KRISTIN C,Chief Executive Officer,2022-07-07,Option Exercise,30.89,311,9607,Jul 11 04:08 PM
PECK KRISTIN C,Chief Executive Officer,2022-07-07,Sale,180,311,55980,Jul 11 04:08 PM
Lagano Roxanne,Executive Vice President,2022-06-27,Option Exercise,79.85,4334,346076,Jun 28 05:29 PM
Lagano Roxanne,Executive Vice President,2022-06-27,Sale,175,4334,758450,Jun 28 05:29 PM
Reed Willie M,Director,2022-06-10,Sale,162.31,1855,301085,Jun 13 08:34 PM
Lagano Roxanne,Executive Vice President,2022-04-26,Option Exercise,79.85,2167,173038,Apr 28 04:49 PM
Lagano Roxanne,Executive Vice President,2022-04-26,Sale,178.96,2167,387806,Apr 28 04:49 PM
Trawicki Roman,Executive Vice President,2022-03-16,Option Exercise,87.51,6000,525060,Mar 18 04:38 PM
Trawicki Roman,Executive Vice President,2022-03-16,Sale,188.15,6000,1128900,Mar 18 04:38 PM
PECK KRISTIN C,Chief Executive Officer,2022-02-25,Option Exercise,30.89,10000,308900,Feb 28 04:58 PM
PECK KRISTIN C,Chief Executive Officer,2022-02-25,Sale,192.29,10000,1922908,Feb 28 04:58 PM
David Glenn,Executive Vice President,2022-02-23,Option Exercise,77.65,32390,2515018,Feb 24 06:34 PM
David Glenn,Executive Vice President,2022-02-23,Sale,189.87,32390,6149881,Feb 24 06:34 PM
Lagano Roxanne,Executive Vice President,2022-02-15,Sale,196.54,2065,405855,Feb 16 05:45 PM
Lagano Roxanne,Executive Vice President,2021-12-23,Sale,241.7,1315,317836,Dec 23 08:53 PM
PECK KRISTIN C,Chief Executive Officer,2021-11-26,Option Exercise,30.89,12000,370680,Nov 29 04:46 PM
PECK KRISTIN C,Chief Executive Officer,2021-11-26,Sale,223.1,14500,3234955,Nov 29 04:46 PM
Lagano Roxanne,Executive Vice President,2021-11-23,Sale,223.09,1315,293363,Nov 23 07:29 PM
Knupp Catherine A.,Executive Vice President,2021-11-10,Sale,217.19,10000,2171900,Nov 12 04:38 PM
Chen Heidi C.,Executive Vice President,2021-11-09,Option Exercise,73.24,9446,691825,Nov 10 05:51 PM
Chen Heidi C.,Executive Vice President,2021-11-09,Sale,220,9446,2078120,Nov 10 05:51 PM
Norden Gregory,Director,2021-11-05,Sale,216.07,4500,972315,Nov 09 04:48 PM
Chen Heidi C.,Executive Vice President,2021-10-25,Option Exercise,73.24,9446,691825,Oct 26 04:38 PM
Chen Heidi C.,Executive Vice President,2021-10-25,Sale,210.22,9446,1985738,Oct 26 04:38 PM
Lagano Roxanne,Executive Vice President,2021-10-22,Sale,208.03,1315,273559,Oct 22 04:39 PM
Trawicki Roman,Executive Vice President,2021-10-01,Option Exercise,73.24,3287,240740,Oct 04 04:08 PM
Trawicki Roman,Executive Vice President,2021-10-01,Sale,194.14,4497,873048,Oct 04 04:08 PM
Lagano Roxanne,Executive Vice President,2021-09-23,Sale,202.17,1315,265854,Sep 27 04:30 PM
PECK KRISTIN C,Chief Executive Officer,2021-08-25,Option Exercise,30.89,12000,370680,Aug 26 05:08 PM
PECK KRISTIN C,Chief Executive Officer,2021-08-25,Sale,203.55,14500,2951486,Aug 26 05:08 PM
Reed Willie M,Director,2021-08-23,Sale,207.1,1450,300295,Aug 24 04:51 PM
Lagano Roxanne,Executive Vice President,2021-08-23,Sale,207.07,9603,1988494,Aug 24 04:49 PM
Lagano Roxanne,Executive Vice President,2021-07-22,Option Exercise,55.02,12844,706677,Jul 26 05:56 PM
Lagano Roxanne,Executive Vice President,2021-07-22,Sale,199.18,22450,4471610,Jul 26 05:56 PM
Trawicki Roman,Executive Vice President,2021-07-01,Option Exercise,73.24,3285,240593,Jul 06 04:22 PM
Trawicki Roman,Executive Vice President,2021-07-01,Sale,187,4492,840004,Jul 06 04:22 PM
