Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Golodryga Zhanna,Director,2022-04-20,Option Exercise,0,6350,0,Apr 22 01:27 PM
DEFOSSET DON,Director,2022-04-20,Option Exercise,0,18698,0,Apr 22 01:27 PM
JOHNSON JOIA M,Director,2022-04-20,Option Exercise,0,5276,0,Apr 22 01:27 PM
Peters Scott M.,SEVP,2022-04-01,Option Exercise,0,29998,0,Apr 05 06:13 PM
Smith Ronald G.,SEVP,2022-04-01,Option Exercise,0,38569,0,Apr 05 06:13 PM
Ritter William D.,SEVP,2022-04-01,Option Exercise,0,25713,0,Apr 05 06:13 PM
Turner David J Jr,CFO,2022-04-01,Option Exercise,0,59996,0,Apr 05 06:13 PM
Turner John M JR,President & CEO,2022-04-01,Option Exercise,0,187485,0,Apr 05 06:13 PM
Allen Karin K,Principal Accounting Officer,2022-04-01,Option Exercise,0,4970,0,Apr 05 06:14 PM
Danella Katherine R,SEVP,2022-04-01,Option Exercise,0,19284,0,Apr 05 06:14 PM
Keenan David R.,SEVP,2022-04-01,Option Exercise,0,29998,0,Apr 05 06:14 PM
Lusco C. Matthew,SEVP & CRO,2022-04-01,Option Exercise,0,51426,0,Apr 05 06:13 PM
Duggirala Amala,SEVP,2021-11-10,Sale,24.5,25000,612505,Nov 12 04:26 PM
Danella Katherine R,SEVP,2021-10-18,Option Exercise,0,8802,0,Oct 20 04:15 PM
