Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
AVEDON MARCIA J,Executive Vice President,2022-03-03,Sale,154.96,11821,1831780,Mar 07 04:02 PM
SULTANA KEITH A,Senior Vice President,2022-02-10,Sale,160,278,44481,Feb 11 04:03 PM
AVEDON MARCIA J,Executive Vice President,2022-02-10,Sale,159.82,822,131375,Feb 11 04:02 PM
SULTANA KEITH A,Senior Vice President,2022-02-08,Option Exercise,78.97,4914,388059,Feb 10 04:09 PM
Camuti Paul A,Executive Vice President,2022-02-08,Sale,159.28,923,147013,Feb 10 04:03 PM
AVEDON MARCIA J,Executive Vice President,2022-02-08,Sale,159.25,2262,360232,Feb 10 04:02 PM
SULTANA KEITH A,Senior Vice President,2022-02-08,Sale,160,5885,941600,Feb 10 04:09 PM
Pittard Raymond D,Executive Vice President,2022-02-07,Option Exercise,78.97,5019,396350,Feb 08 04:11 PM
Pittard Raymond D,Executive Vice President,2022-02-07,Sale,157.6,5019,790979,Feb 08 04:11 PM
SULTANA KEITH A,Senior Vice President,2022-02-04,Option Exercise,105.28,3520,370586,Feb 08 04:13 PM
SULTANA KEITH A,Senior Vice President,2022-02-04,Sale,160.05,3520,563385,Feb 08 04:13 PM
LAMACH MICHAEL W,Executive Chair,2021-12-08,Option Exercise,105.28,49930,5256630,Dec 09 04:02 PM
LAMACH MICHAEL W,Executive Chair,2021-12-08,Sale,200,49930,9986000,Dec 09 04:02 PM
Kuehn Christopher J,Executive Vice President & CFO,2021-12-06,Option Exercise,70.22,2006,140861,Dec 07 04:02 PM
Kuehn Christopher J,Executive Vice President & CFO,2021-12-06,Sale,195,2006,391170,Dec 07 04:02 PM
AVEDON MARCIA J,Executive Vice President,2021-12-02,Option Exercise,70.22,36773,2582200,Dec 06 04:01 PM
Kuehn Christopher J,Executive Vice President & CFO,2021-12-02,Option Exercise,70.22,2007,140932,Dec 06 04:02 PM
Kuehn Christopher J,Executive Vice President & CFO,2021-12-02,Sale,190,7007,1331351,Dec 06 04:02 PM
AVEDON MARCIA J,Executive Vice President,2021-12-02,Sale,190.04,36773,6988216,Dec 06 04:01 PM
LAMACH MICHAEL W,Executive Chair,2021-09-01,Option Exercise,78.97,126724,10007394,Sep 02 04:04 PM
LAMACH MICHAEL W,Executive Chair,2021-09-01,Sale,197.45,126724,25021920,Sep 02 04:04 PM
Pittard Raymond D,Executive Vice President,2021-08-04,Sale,200.06,4256,851449,Aug 06 04:01 PM
SULTANA KEITH A,Senior Vice President,2021-07-07,Option Exercise,105.28,3520,370586,Jul 08 04:06 PM
SULTANA KEITH A,Senior Vice President,2021-07-07,Sale,187.92,3520,661463,Jul 08 04:06 PM
Camuti Paul A,Executive Vice President,2021-07-07,Sale,189.5,4135,783582,Jul 08 04:05 PM
AVEDON MARCIA J,Executive Vice President,2021-07-06,Option Exercise,62.53,20781,1299436,Jul 07 04:01 PM
LAMACH MICHAEL W,Executive Chair,2021-07-06,Option Exercise,70.22,213420,14986352,Jul 07 04:03 PM
LAMACH MICHAEL W,Executive Chair,2021-07-06,Sale,184,213420,39269472,Jul 07 04:03 PM
Camuti Paul A,Executive Vice President,2021-07-06,Sale,184.28,6849,1262118,Jul 07 04:02 PM
AVEDON MARCIA J,Executive Vice President,2021-07-06,Sale,184,20781,3823777,Jul 07 04:01 PM
