Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Lewis Gregory P,SrVP & Chief Financial Officer,2022-07-28,Option Exercise,89.48,21007,1879706,Aug 01 08:53 PM
Lewis Gregory P,SrVP & Chief Financial Officer,2022-07-28,Sale,190,5011,952090,Aug 01 08:53 PM
BURKE KEVIN,Director,2022-05-12,Option Exercise,70.9,788,55869,May 13 04:16 PM
Adamczyk Darius,Chairman and CEO,2022-05-10,Option Exercise,89.48,147058,13158750,May 12 08:48 PM
Adamczyk Darius,Chairman and CEO,2022-05-10,Sale,194.52,40000,7780800,May 12 08:48 PM
Mattimore Karen,SrVP & Chief HR Officer,2022-05-09,Option Exercise,94.21,14704,1385190,May 11 08:56 PM
Washington Robin L,Director,2022-04-29,Option Exercise,197.43,307,60611,May 03 05:48 PM
Paz George,Director,2022-04-29,Option Exercise,197.43,307,60611,May 03 05:44 PM
DAVIS D SCOTT,Director,2022-04-29,Option Exercise,197.43,307,60611,May 03 05:42 PM
Lieblein Grace,Director,2022-04-29,Option Exercise,197.43,307,60611,May 03 05:43 PM
BURKE KEVIN,Director,2022-04-29,Option Exercise,197.43,307,60611,May 03 05:41 PM
ANGOVE DUNCAN,Director,2022-04-29,Option Exercise,197.43,307,60611,May 03 05:40 PM
AYER WILLIAM S,Director,2022-04-29,Option Exercise,197.43,307,60611,May 03 05:41 PM
Washington Robin L,Director,2022-04-15,Option Exercise,195.81,295,57764,Apr 19 06:23 AM
Paz George,Director,2022-04-15,Option Exercise,195.81,295,57764,Apr 19 06:22 AM
Lieblein Grace,Director,2022-04-15,Option Exercise,195.81,295,57764,Apr 19 06:21 AM
Lee Rose,Director,2022-04-15,Option Exercise,195.81,88,17231,Apr 19 06:20 AM
Gregg Judd A.,Director,2022-04-15,Option Exercise,195.81,295,57764,Apr 19 06:18 AM
Flint Deborah,Director,2022-04-15,Option Exercise,195.81,295,57764,Apr 19 06:17 AM
DAVIS D SCOTT,Director,2022-04-15,Option Exercise,195.81,295,57764,Apr 19 06:16 AM
BURKE KEVIN,Director,2022-04-15,Option Exercise,195.81,295,57764,Apr 19 06:15 AM
AYER WILLIAM S,Director,2022-04-15,Option Exercise,195.81,295,57764,Apr 19 06:13 AM
ANGOVE DUNCAN,Director,2022-04-15,Option Exercise,195.81,295,57764,Apr 19 06:12 AM
Paz George,Director,2022-03-10,Option Exercise,56.08,3072,172278,Mar 14 04:31 PM
BURKE KEVIN,Director,2022-02-25,Option Exercise,70.9,788,55869,Feb 28 06:03 PM
BURKE KEVIN,Director,2021-11-08,Option Exercise,56.08,768,43069,Nov 09 07:52 PM
Washington Robin L,Director,2021-10-27,Option Exercise,70.9,3152,223477,Oct 29 04:04 PM
Adamczyk Darius,Chairman and CEO,2021-08-30,Option Exercise,66.43,42015,2791056,Sep 01 05:47 PM
Lieblein Grace,Director,2021-08-30,Option Exercise,70.9,3152,223477,Sep 01 05:53 PM
Adamczyk Darius,Chairman and CEO,2021-08-30,Sale,231.97,28571,6627615,Sep 01 05:47 PM
BURKE KEVIN,Director,2021-08-12,Option Exercise,56.08,768,43069,Aug 13 04:04 PM
Dallara Que,"President & CEO, HCE",2021-08-10,Sale,231.28,10759,2488342,Aug 11 09:47 PM
