Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Shasta Theodore,Director,2022-05-27,Sale,209.18,812,169854,Jun 01 07:11 AM
Keogh John W,President & COO,2022-05-26,Option Exercise,96.76,30101,2912573,May 31 07:21 AM
Keogh John W,President & COO,2022-05-26,Sale,208.39,64565,13454517,May 31 07:21 AM
GREENBERG EVAN G,Chairman & CEO,2022-05-25,Sale,208.43,14400,3001452,May 27 08:46 AM
GREENBERG EVAN G,Chairman & CEO,2022-05-25,Sale,208.44,48010,10007245,May 27 08:46 AM
ATIEH MICHAEL G,Director,2022-05-20,Sale,203.49,500,101745,May 23 12:41 PM
Lupica John J,"Vice Chrm, Chubb Group*",2022-05-19,Sale,205.41,12004,2465742,May 20 10:49 AM
BOROUGHS TIMOTHY ALAN,Executive Vice President*,2022-05-05,Option Exercise,96.76,15933,1541677,May 09 07:01 AM
BOROUGHS TIMOTHY ALAN,Executive Vice President*,2022-05-05,Sale,211.83,15933,3375087,May 09 07:01 AM
Lupica John J,"Vice Chrm, Chubb Group*",2022-03-28,Option Exercise,96.76,1033,99953,Mar 30 04:07 PM
Lupica John J,"Vice Chrm, Chubb Group*",2022-03-22,Option Exercise,96.76,22436,2170907,Mar 24 06:11 AM
Lupica John J,"Vice Chrm, Chubb Group*",2022-03-22,Sale,215,22436,4823740,Mar 24 06:11 AM
KRUMP PAUL J,"Vice Chairman, Chubb Group*",2022-03-10,Option Exercise,149.53,18005,2692237,Mar 14 12:12 PM
KRUMP PAUL J,"Vice Chairman, Chubb Group*",2022-03-10,Sale,201.74,17258,3481695,Mar 14 12:12 PM
Shasta Theodore,Director,2022-03-09,Sale,204.88,461,94450,Mar 11 10:04 AM
Lupica John J,"Vice Chrm, Chubb Group*",2022-02-23,Sale,204.39,901,184155,Feb 24 10:55 AM
HAGAN ANNMARIE T,Chief Accounting Officer,2022-02-08,Option Exercise,114.78,610,70016,Feb 10 10:11 AM
HAGAN ANNMARIE T,Chief Accounting Officer,2022-02-08,Sale,205.97,610,125642,Feb 10 10:11 AM
Lupica John J,"Vice Chrm, Chubb Group*",2022-01-10,Option Exercise,85.39,1171,99992,Jan 11 10:55 AM
Lupica John J,"Vice Chrm, Chubb Group*",2022-01-07,Option Exercise,85.39,16882,1441554,Jan 11 10:55 AM
Lupica John J,"Vice Chrm, Chubb Group*",2022-01-07,Sale,200,16882,3376400,Jan 11 10:55 AM
Keogh John W,President & COO,2021-12-03,Option Exercise,85.39,29665,2533094,Dec 07 02:09 PM
Keogh John W,President & COO,2021-12-03,Sale,181.23,28494,5163968,Dec 07 02:09 PM
GREENBERG EVAN G,Chairman & CEO,2021-11-10,Sale,195.01,15385,3000229,Nov 12 08:02 AM
KRUMP PAUL J,"Vice Chairman, Chubb Group*",2021-10-29,Sale,196.97,30925,6091297,Nov 02 10:57 AM
Wayland Joseph F,Executive Vice President and*,2021-09-07,Sale,181.92,5277,959992,Sep 08 10:54 AM
GREENBERG EVAN G,Chairman & CEO,2021-08-31,Sale,185.03,30145,5577729,Sep 02 09:05 AM
GREENBERG EVAN G,Chairman & CEO,2021-08-30,Sale,185.14,7177,1328750,Sep 01 11:20 AM
GREENBERG EVAN G,Chairman & CEO,2021-08-24,Option Exercise,73.35,45433,3332511,Aug 25 04:22 PM
GREENBERG EVAN G,Chairman & CEO,2021-08-24,Sale,185.91,45433,8446449,Aug 25 04:22 PM
GREENBERG EVAN G,Chairman & CEO,2021-08-23,Option Exercise,73.35,71472,5242471,Aug 25 04:22 PM
BOROUGHS TIMOTHY ALAN,Executive Vice President*,2021-08-23,Sale,186.61,30000,5598300,Aug 25 10:11 AM
GREENBERG EVAN G,Chairman & CEO,2021-08-23,Sale,186.22,70109,13055861,Aug 25 04:22 PM
ATIEH MICHAEL G,Director,2021-08-18,Sale,186.2,2944,548173,Aug 20 09:24 AM
Lupica John J,"Vice Chrm, Chubb Group*",2021-08-11,Option Exercise,73.35,10140,743769,Aug 13 08:04 AM
Ortega Juan Luis,Executive Vice President*,2021-08-11,Sale,180.92,3650,660358,Aug 13 01:27 PM
Lupica John J,"Vice Chrm, Chubb Group*",2021-08-11,Sale,180,10140,1825200,Aug 13 08:04 AM
