Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Fauchon de Villeplee Christoph,"President, Scent",2022-06-01,Sale,132.59,629,83399,Jun 02 11:18 AM
Schultz Kare,Director,2022-05-05,Option Exercise,0,1089,0,May 06 06:04 PM
Heinzel Matthias,Director,2022-05-05,Option Exercise,0,1089,0,May 06 06:02 PM
GORDON ILENE S,Director,2022-05-05,Option Exercise,0,1089,0,May 06 06:01 PM
Gold Christina A,Director,2022-05-05,Option Exercise,0,1089,0,May 06 06:00 PM
BREEN EDWARD D,Director,2022-05-05,Option Exercise,0,1089,0,May 06 05:56 PM
Bruno Barry A.,Director,2022-05-05,Option Exercise,0,289,0,May 06 05:56 PM
Fauchon de Villeplee Christoph,"President, Scent",2022-05-02,Sale,121.68,630,76658,May 03 07:59 PM
Fauchon de Villeplee Christoph,"President, Scent",2022-04-01,Option Exercise,13.68,2461,33658,Apr 05 09:58 PM
Anderson Robert G.,Controller,2022-04-01,Option Exercise,0,1741,0,Apr 05 09:36 PM
MIRZAYANTZ NICOLAS,"President, Nourish",2022-04-01,Option Exercise,0,4353,0,Apr 05 09:36 PM
Fortanet Francisco,"EVP, Operations",2022-04-01,Option Exercise,0,5006,0,Apr 05 09:07 PM
Johnson Jennifer Amy,"EVP, General Counsel",2022-02-19,Option Exercise,0,708,0,Feb 23 04:05 PM
Herriott Simon,President Health & Biosciences,2022-02-19,Option Exercise,0,616,0,Feb 23 04:05 PM
Strzelecki Angela,"President, Pharma Solutions",2022-02-19,Option Exercise,0,585,0,Feb 23 04:02 PM
Strzelecki Angela,"President, Pharma Solutions",2022-02-14,Option Exercise,0,366,0,Feb 16 06:44 PM
Herriott Simon,President Health & Biosciences,2022-02-14,Option Exercise,0,525,0,Feb 16 06:37 PM
Johnson Jennifer Amy,"EVP, General Counsel",2022-02-14,Option Exercise,0,366,0,Feb 16 06:35 PM
Herriott Simon,President Health & Biosciences,2021-12-31,Option Exercise,0,3241,0,Jan 04 06:35 PM
Johnson Jennifer Amy,"EVP, General Counsel",2021-12-31,Option Exercise,0,3241,0,Jan 04 06:37 PM
Strzelecki Angela,"President, Pharma Solutions",2021-12-30,Option Exercise,115.48,3481,401986,Jan 04 06:31 PM
