Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Raman Sundar G.,CEO-Fabric & Home Care,2022-07-07,Sale,145.12,1599,232047,Jul 08 11:06 AM
Moeller Jon R,President and CEO,2022-04-27,Sale,159.3,81,12903,Apr 29 04:48 PM
Janzaruk Matthew W.,SVP - Chief Accounting Officer,2022-04-26,Sale,162.43,334,54252,Apr 27 08:33 AM
Taylor David S,Executive Chairman,2022-04-25,Option Exercise,88.06,30000,2641800,Apr 26 04:26 PM
Taylor David S,Executive Chairman,2022-04-25,Sale,162.83,30000,4884810,Apr 26 04:26 PM
Francisco Ma. Fatima,"CEO - Baby, Fem & Family Care",2022-04-21,Option Exercise,85.13,16000,1362080,Apr 21 04:23 PM
Taylor David S,Executive Chairman,2022-04-21,Option Exercise,88.06,60000,5283600,Apr 22 04:24 PM
Taylor David S,Executive Chairman,2022-04-21,Sale,164.52,60000,9871458,Apr 22 04:24 PM
Keith R. Alexandra,CEO - Beauty,2022-04-21,Sale,163.5,1335,218272,Apr 22 04:22 PM
Keith R. Alexandra,CEO - Beauty,2022-04-21,Sale,163.5,6854,1120629,Apr 22 04:22 PM
Francisco Ma. Fatima,"CEO - Baby, Fem & Family Care",2022-04-21,Sale,164.1,18000,2953849,Apr 21 04:23 PM
Janzaruk Matthew W.,SVP - Chief Accounting Officer,2022-03-01,Sale,153.51,155,23794,Mar 03 10:07 AM
Majoras Deborah P,Chief Legal Officer & Secy,2022-03-01,Sale,153.51,1927,295815,Mar 03 10:04 AM
Taylor David S,Executive Chairman,2022-03-01,Sale,153.51,12953,1988431,Mar 03 09:57 AM
TASTAD CAROLYN M,CEO - Health Care,2022-03-01,Sale,153.51,3730,572597,Mar 03 09:54 AM
Schulten Andre,Chief Financial Officer,2022-03-01,Sale,153.51,1335,204938,Mar 03 09:50 AM
Keith R. Alexandra,CEO - Beauty,2022-03-01,Sale,153.51,1054,161801,Mar 03 09:47 AM
Keith R. Alexandra,CEO - Beauty,2022-03-01,Sale,153.51,5777,886834,Mar 03 09:47 AM
Moeller Jon R,President and CEO,2022-03-01,Sale,153.51,315,48356,Mar 03 02:54 PM
Moeller Jon R,President and CEO,2022-03-01,Sale,153.51,3231,495995,Mar 03 02:54 PM
Taylor David S,Executive Chairman,2022-02-02,Option Exercise,80.29,30095,2416328,Feb 03 05:54 PM
Taylor David S,Executive Chairman,2022-02-02,Sale,162,30095,4875390,Feb 03 05:54 PM
Taylor David S,Executive Chairman,2022-01-31,Option Exercise,80.29,25000,2007250,Feb 01 06:54 PM
Moeller Jon R,President and CEO,2022-01-31,Option Exercise,91.07,59156,5387337,Feb 01 06:51 PM
Moeller Jon R,President and CEO,2022-01-31,Option Exercise,85.13,46464,3955433,Feb 01 06:51 PM
