Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Robert Sands Master Trust,10% Owner,2022-07-15,Sale,242.81,1427799,346683875,Jul 19 04:27 PM
Richard Sands Master Trust,10% Owner,2022-07-15,Sale,242.81,1135614,275738435,Jul 19 04:23 PM
STERN ZACHARY M,10% Owner,2022-07-15,Sale,242.81,183332,44514843,Jul 19 04:20 PM
MAS Business Holdings LP,Member of 10% owner group,2022-07-15,Sale,242.81,183332,44514843,Jul 19 04:20 PM
Marilyn Sands Master Trust,Member of 10% owner group,2022-07-15,Sale,242.81,322666,78346531,Jul 19 04:20 PM
BENNETT ABIGAIL J,10% Owner,2022-07-15,Sale,242.81,183332,44514843,Jul 19 04:20 PM
SANDS RICHARD,See Remarks,2022-07-15,Sale,242.81,1135614,275738435,Jul 19 04:20 PM
SANDS ROBERT,See Remarks,2022-07-15,Sale,242.81,1427799,346683875,Jul 19 04:20 PM
WildStar Partners LLC,10% Owner,2022-07-15,Sale,242.81,183332,44514843,Jul 19 04:37 PM
Newlands William A,President & CEO,2022-05-05,Sale,254,2435,618490,May 06 04:33 PM
Newlands William A,President & CEO,2022-05-04,Sale,254,3787,961898,May 06 04:33 PM
Hanson Robert Lee,EVP & Pres. Wine and Spirits,2022-05-01,Option Exercise,0,5298,0,May 03 04:52 PM
Bourdeau James O.,EVP & Chief Legal Officer,2022-05-01,Option Exercise,0,3035,0,May 03 04:52 PM
Kane Thomas Michael,EVP & Chief HR Officer,2022-05-01,Option Exercise,0,2424,0,May 03 04:51 PM
Newlands William A,President & CEO,2022-05-01,Option Exercise,0,9985,0,May 03 04:51 PM
Monteiro Mallika,See Remarks,2022-05-01,Option Exercise,0,1285,0,May 03 04:51 PM
SANDS ROBERT,Chairman of the Board,2022-05-01,Option Exercise,0,1488,0,May 03 04:49 PM
McGrew Michael,See Remarks,2022-05-01,Option Exercise,0,398,0,May 03 04:50 PM
Hankinson Garth,EVP & CFO,2022-05-01,Option Exercise,0,2549,0,May 03 04:50 PM
Sabia James A. Jr.,EVP & Pres. Beer,2022-05-01,Option Exercise,0,2120,0,May 03 04:49 PM
Bourdeau James O.,EVP & Chief Legal Officer,2022-04-22,Sale,254.24,12860,3269586,Apr 25 05:10 PM
Kane Thomas Michael,EVP & Chief HR Officer,2022-04-12,Sale,249.34,1601,399199,Apr 14 04:46 PM
FOWDEN JEREMY S G,Director,2022-04-08,Sale,240.38,7574,1820630,Apr 12 04:58 PM
MCCARTHY DANIEL J,Director,2021-07-10,Option Exercise,0,567,0,Jul 13 07:09 PM
SCHMELING JUDY,Director,2021-07-10,Option Exercise,0,567,0,Jul 13 07:09 PM
Johnson Susan S,Director,2021-07-10,Option Exercise,0,567,0,Jul 13 07:07 PM
LOCKE JAMES A III,Director,2021-07-10,Option Exercise,0,567,0,Jul 13 07:08 PM
Madero Garza Jose Manuel,Director,2021-07-10,Option Exercise,0,567,0,Jul 13 07:08 PM
Daniels Jennifer,Director,2021-07-10,Option Exercise,0,567,0,Jul 13 05:11 PM
Fink Nicholas I.,Director,2021-07-10,Option Exercise,0,267,0,Jul 13 05:11 PM
Clark Christy,Director,2021-07-10,Option Exercise,0,567,0,Jul 13 05:10 PM
Hernandez Ernesto M,Director,2021-07-10,Option Exercise,0,567,0,Jul 13 07:07 PM
FOWDEN JEREMY S G,Director,2021-07-10,Option Exercise,0,567,0,Jul 13 07:06 PM
