Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Sievers Kurt,CEO & President,2022-07-28,Option Exercise,0,2603,0,Aug 01 05:23 PM
Jensen Christopher L,EVP Human Resources,2022-07-28,Option Exercise,0,434,0,Aug 01 05:21 PM
Smitham Peter,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:23 PM
Staiblin Jasmin,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:22 PM
Southern Julie,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:22 PM
GOLDMAN KENNETH A,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:23 PM
SUMME GREGORY L,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:21 PM
Sundstrom Karl-Henrik,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:21 PM
BONFIELD PETER L,Chairman,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:19 PM
Olving Lena,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:20 PM
Kaeser Josef,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:20 PM
CLAYTON ANNETTE K,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:18 PM
Foxx Anthony R,Director,2022-06-01,Option Exercise,0,1090,0,Jun 02 04:19 PM
Southern Julie,Director,2022-03-15,Buy,178.07,135,24039,Mar 16 05:44 PM
Kaeser Josef,Director,2021-12-01,Sale,233.9,4700,1099330,Dec 03 05:18 PM
Wuamett Jennifer,EVP & General Counsel,2021-11-18,Sale,219.42,7200,1579782,Nov 19 05:35 PM
Sievers Kurt,CEO & President,2021-10-29,Option Exercise,0,5681,0,Oct 29 06:12 PM
Betz William,EVP & CFO,2021-10-29,Option Exercise,0,692,0,Oct 29 06:16 PM
Wuamett Jennifer,EVP & General Counsel,2021-10-29,Option Exercise,0,1748,0,Oct 29 06:03 PM
Owen Stephen,EVP Sales & Marketing,2021-10-29,Option Exercise,0,2185,0,Oct 29 06:06 PM
Jensen Christopher L,EVP Human Resources,2021-10-29,Option Exercise,0,655,0,Oct 29 06:10 PM
Jensen Christopher L,EVP Human Resources,2021-10-27,Option Exercise,0,1163,0,Oct 29 06:10 PM
Owen Stephen,EVP Sales & Marketing,2021-10-27,Option Exercise,0,1876,0,Oct 29 06:06 PM
Wuamett Jennifer,EVP & General Counsel,2021-10-27,Option Exercise,0,1651,0,Oct 29 06:03 PM
Betz William,EVP & CFO,2021-10-27,Option Exercise,0,657,0,Oct 29 06:16 PM
Sievers Kurt,CEO & President,2021-10-27,Option Exercise,0,8256,0,Oct 29 06:12 PM
GOLDMAN KENNETH A,Director,2021-09-16,Sale,211.32,1000,211320,Sep 20 05:21 PM
Sievers Kurt,CEO & President,2021-08-27,Sale,225,25878,5822550,Aug 30 05:17 PM
KELLY PETER,EVP & CFO,2021-08-27,Sale,226.18,14966,3384940,Aug 30 05:18 PM
KELLY PETER,EVP & CFO,2021-08-27,Sale,225.05,127345,28658887,Aug 30 05:18 PM
GOLDMAN KENNETH A,Director,2021-08-23,Sale,210.77,2500,526931,Aug 25 05:40 PM
Jensen Christopher L,EVP Human Resources,2021-08-10,Sale,217.58,5300,1153174,Aug 11 05:31 PM
Kaeser Josef,Director,2021-08-10,Sale,217.95,10000,2179500,Aug 11 05:32 PM
Owen Stephen,EVP Sales & Marketing,2021-08-09,Sale,216.03,11666,2520194,Aug 11 05:32 PM
Wuamett Jennifer,EVP & General Counsel,2021-08-06,Sale,211.69,4916,1040669,Aug 06 05:15 PM
Jensen Christopher L,EVP Human Resources,2021-07-28,Option Exercise,0,434,0,Jul 28 05:03 PM
Sievers Kurt,CEO & President,2021-07-28,Option Exercise,0,2603,0,Jul 28 05:02 PM
Sievers Kurt,CEO & President,2021-07-26,Option Exercise,0,21551,0,Jul 28 05:02 PM
Owen Stephen,EVP Sales & Marketing,2021-07-26,Option Exercise,0,7543,0,Jul 28 05:02 PM
Jensen Christopher L,EVP Human Resources,2021-07-26,Option Exercise,0,1869,0,Jul 28 05:03 PM
Wuamett Jennifer,EVP & General Counsel,2021-07-26,Option Exercise,0,6465,0,Jul 28 05:01 PM
KELLY PETER,EVP & CFO,2021-07-26,Option Exercise,0,11315,0,Jul 28 05:01 PM
