Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Leonsis Theodore,Director,2022-06-03,Sale,166.63,4005,667355,Jun 06 05:32 PM
Squeri Stephen J,Chairman and CEO,2022-04-28,Sale,178.38,48160,8590632,Apr 29 04:48 PM
Lieberman Quinn Jessica,EVP - Controller,2022-02-14,Sale,191.42,1804,345316,Feb 15 04:20 PM
Williams Anre D,"Group Pres., Enterprise Serv.",2022-02-09,Option Exercise,95.96,139909,13425935,Feb 09 07:44 PM
Williams Anre D,"Group Pres., Enterprise Serv.",2022-02-09,Sale,196.82,139909,27536698,Feb 09 07:44 PM
Joabar Raymond,"Grp. Pres., GMNS",2022-02-08,Sale,192.67,7800,1502824,Feb 09 07:21 PM
Squeri Stephen J,Chairman and CEO,2022-02-01,Option Exercise,95.92,59619,5718654,Feb 02 05:16 PM
Squeri Stephen J,Chairman and CEO,2022-02-01,Sale,178.6,267656,47804524,Feb 02 05:16 PM
Seeger Laureen,Chief Legal Officer,2022-01-31,Option Exercise,100.96,30808,3110376,Feb 02 05:20 PM
Squeri Stephen J,Chairman and CEO,2022-01-31,Option Exercise,94.03,208037,19560942,Feb 02 05:16 PM
Seeger Laureen,Chief Legal Officer,2022-01-31,Sale,175.57,30808,5408884,Feb 02 05:20 PM
Marrs Anna,"Group Pres., GCS and CFR",2021-11-24,Option Exercise,102.73,21572,2216092,Nov 29 02:51 PM
Marrs Anna,"Group Pres., GCS and CFR",2021-11-24,Sale,171.22,26094,4467815,Nov 29 02:51 PM
GORDON MARC D,Chief Information Officer,2021-09-10,Sale,159.24,13424,2137638,Sep 14 02:57 PM
CAMPBELL JEFFREY C,Vice Chairman and CFO,2021-08-02,Option Exercise,73.77,74677,5508922,Aug 04 06:03 PM
CAMPBELL JEFFREY C,Vice Chairman and CFO,2021-08-02,Sale,170.48,74677,12731019,Aug 04 06:03 PM
