Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
HOWELL DOUGLAS K,VP & Chief Financial Officer,2022-07-15,Option Exercise,0,24331,0,Jul 19 07:48 PM
Ziebell William F,VICE PRESIDENT,2022-06-16,Option Exercise,62.49,29434,1839261,Jun 21 05:02 PM
Ziebell William F,VICE PRESIDENT,2022-06-16,Sale,149.27,29434,4393647,Jun 21 05:02 PM
Pietrucha Susan E,Chief Human Resources Officer,2022-06-07,Option Exercise,43.71,4966,217064,Jun 09 04:23 PM
Pietrucha Susan E,Chief Human Resources Officer,2022-06-07,Sale,162.04,4966,804691,Jun 09 04:23 PM
GALLAGHER J PATRICK JR,President & CEO,2022-06-03,Option Exercise,0,9478,0,Jun 06 06:18 PM
BARRAT SHERRY S,Director,2022-05-11,Option Exercise,0,1150,0,May 13 07:22 PM
Miskel Christopher C.,Director,2022-05-11,Option Exercise,0,1150,0,May 13 07:18 PM
McCurdy Kay W,Director,2022-05-11,Option Exercise,0,1150,0,May 13 07:14 PM
BAX WILLIAM L,Director,2022-05-11,Option Exercise,0,1150,0,May 13 07:11 PM
JOHNSON DAVID S,Director,2022-05-11,Option Exercise,0,1150,0,May 13 07:03 PM
Coldman David John,Director,2022-05-11,Option Exercise,0,1150,0,May 13 06:57 PM
NICOLETTI RALPH J,Director,2022-05-11,Option Exercise,0,1150,0,May 13 06:52 PM
ROSENTHAL NORMAN L,Director,2022-05-11,Option Exercise,0,1150,0,May 13 06:49 PM
GALLAGHER THOMAS JOSEPH,VICE PRESIDENT,2022-05-03,Option Exercise,0,208,0,May 05 07:05 PM
GALLAGHER J PATRICK JR,President & CEO,2022-05-03,Option Exercise,0,521,0,May 05 07:02 PM
Bay Walter D.,General Counsel,2022-03-16,Option Exercise,27.21,12050,327825,Mar 16 08:19 PM
Cavaness Joel D,Vice President,2022-03-16,Option Exercise,0,600,0,Mar 16 07:58 PM
Pietrucha Susan E,Chief Human Resources Officer,2022-03-16,Option Exercise,0,3850,0,Mar 16 08:59 PM
Jain Vishal,VICE PRESIDENT,2022-03-16,Option Exercise,0,1550,0,Mar 16 08:35 PM
CARY RICHARD C,"Controller, CAO",2022-03-16,Option Exercise,0,1150,0,Mar 16 08:22 PM
Bay Walter D.,General Counsel,2022-03-16,Sale,162,7500,1215000,Mar 16 08:19 PM
GALLAGHER THOMAS JOSEPH,VICE PRESIDENT,2022-03-14,Option Exercise,0,16900,0,Mar 16 09:04 PM
Pietrucha Susan E,Chief Human Resources Officer,2022-03-14,Option Exercise,0,7200,0,Mar 16 08:59 PM
GALLAGHER J PATRICK JR,President & CEO,2022-03-14,Option Exercise,0,52850,0,Mar 16 08:56 PM
Hudson Scott R,Vice President,2022-03-14,Option Exercise,0,13150,0,Mar 16 08:44 PM
Mead Christopher E,VICE PRESIDENT,2022-03-14,Option Exercise,0,4250,0,Mar 16 08:40 PM
Jain Vishal,VICE PRESIDENT,2022-03-14,Option Exercise,0,4500,0,Mar 16 08:35 PM
Bay Walter D.,General Counsel,2022-03-14,Option Exercise,0,8450,0,Mar 16 08:19 PM
HOWELL DOUGLAS K,VP & Chief Financial Officer,2022-03-14,Option Exercise,0,8450,0,Mar 16 08:09 PM
Cavaness Joel D,Vice President,2022-03-14,Option Exercise,0,10350,0,Mar 16 07:58 PM
Ziebell William F,VICE PRESIDENT,2022-03-14,Option Exercise,0,12700,0,Mar 16 07:50 PM
Hudson Scott R,Vice President,2022-03-09,Option Exercise,46.17,42600,1966842,Mar 11 08:24 PM
HOWELL DOUGLAS K,VP & Chief Financial Officer,2022-03-09,Option Exercise,46.17,19100,881847,Mar 11 08:28 PM
HOWELL DOUGLAS K,VP & Chief Financial Officer,2022-03-09,Sale,158.89,14000,2224460,Mar 11 08:28 PM
Hudson Scott R,Vice President,2022-03-09,Sale,158.03,42600,6732078,Mar 11 08:24 PM
Jain Vishal,VICE PRESIDENT,2022-02-24,Option Exercise,46.17,9200,424764,Feb 25 06:56 PM
GALLAGHER J PATRICK JR,President & CEO,2022-02-23,Option Exercise,46.17,51000,2354670,Feb 25 06:32 PM
GALLAGHER J PATRICK JR,President & CEO,2022-02-23,Sale,152.93,30317,4636379,Feb 25 06:32 PM
GALLAGHER THOMAS JOSEPH,VICE PRESIDENT,2022-02-22,Option Exercise,45.5,36800,1674456,Feb 24 06:05 PM
GALLAGHER THOMAS JOSEPH,VICE PRESIDENT,2022-02-22,Sale,153.24,36800,5639232,Feb 24 06:05 PM
Hudson Scott R,Vice President,2021-12-17,Option Exercise,46.17,10000,461700,Dec 20 05:30 PM
Hudson Scott R,Vice President,2021-12-17,Sale,165.28,10000,1652800,Dec 20 05:30 PM
Cavaness Joel D,Vice President,2021-11-16,Option Exercise,46.17,11600,535572,Nov 18 06:30 PM
Cavaness Joel D,Vice President,2021-11-16,Sale,167,11600,1937200,Nov 18 06:30 PM
CARY RICHARD C,"Controller, CAO",2021-09-16,Option Exercise,53.53,4583,245330,Sep 20 01:58 PM
CARY RICHARD C,"Controller, CAO",2021-09-16,Sale,150.32,4583,688917,Sep 20 01:58 PM
GALLAGHER J PATRICK JR,President & CEO,2021-09-01,Option Exercise,0,17057,0,Sep 03 04:29 PM
GALLAGHER THOMAS JOSEPH,VICE PRESIDENT,2021-09-01,Option Exercise,0,5686,0,Sep 03 04:27 PM
GALLAGHER THOMAS JOSEPH,VICE PRESIDENT,2021-08-11,Option Exercise,0,225,0,Aug 12 08:34 PM
GALLAGHER J PATRICK JR,President & CEO,2021-08-11,Option Exercise,0,674,0,Aug 12 08:30 PM
