Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
WAINSCOTT JAMES L,Director,2022-05-10,Buy,265.08,1000,265076,May 12 04:06 PM
WAINSCOTT JAMES L,Director,2022-05-09,Buy,273.44,1000,273439,May 10 04:15 PM
WAINSCOTT JAMES L,Director,2022-05-06,Buy,267.78,2000,535560,May 10 04:15 PM
Sherrard Roger S,VP and Pres - Aerospace Group,2022-03-09,Sale,281.23,545,153268,Mar 11 04:05 PM
Weeks Andrew M,"VP, President - Eng Mat Grp.",2022-02-09,Sale,313.97,2240,703293,Feb 11 04:06 PM
Malone Robert W,"VP, President - Filtration Grp",2022-02-04,Sale,310,5077,1573870,Feb 08 04:05 PM
Hart Mark J,EVP - HR & External Affairs,2021-11-19,Option Exercise,166.49,9740,1621613,Nov 23 04:58 PM
Hart Mark J,EVP - HR & External Affairs,2021-11-19,Sale,333.4,2616,872174,Nov 23 04:58 PM
Czaja Mark T,VP-Chief Technology & Innov.,2021-11-15,Option Exercise,158.9,400,63560,Nov 17 05:32 PM
Czaja Mark T,VP-Chief Technology & Innov.,2021-11-15,Sale,331.01,146,48328,Nov 17 05:32 PM
Hart Mark J,EVP - HR & External Affairs,2021-11-08,Sale,331.84,4023,1334992,Nov 10 04:09 PM
Gentile Thomas C,VP-Global Supply Chain,2021-11-05,Option Exercise,158.79,2695,427939,Nov 08 03:09 PM
Leonti Joseph R,"VP, General Counsel, Secretary",2021-11-05,Option Exercise,176.41,11264,1987093,Nov 08 03:11 PM
Weeks Andrew M,"VP, Pres-Engineered Matl Grp",2021-11-05,Option Exercise,166.49,9740,1621613,Nov 08 03:17 PM
Williams Thomas L,Chairman and CEO,2021-11-05,Option Exercise,113.23,67200,7609056,Nov 08 04:32 PM
Williams Thomas L,Chairman and CEO,2021-11-05,Sale,324.33,23496,7620429,Nov 08 04:32 PM
Weeks Andrew M,"VP, Pres-Engineered Matl Grp",2021-11-05,Sale,328.01,2595,851192,Nov 08 03:17 PM
Bowman William R,VP & Pres -Instrumentation Grp,2021-11-05,Sale,327.03,3275,1071023,Nov 08 03:14 PM
Leonti Joseph R,"VP, General Counsel, Secretary",2021-11-05,Sale,330.12,8794,2903075,Nov 08 03:11 PM
Gentile Thomas C,VP-Global Supply Chain,2021-11-05,Sale,326.2,741,241717,Nov 08 03:09 PM
