Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Lupone E Robert,"EVP, General Counsel and Secy",2022-03-02,Option Exercise,39.7,29752,1181154,Mar 03 07:15 PM
Bamford Mark S,VP and Corporate Controller,2022-03-02,Option Exercise,39.7,2701,107230,Mar 03 07:16 PM
Lupone E Robert,"EVP, General Counsel and Secy",2022-03-02,Sale,72.63,29752,2160828,Mar 03 07:15 PM
Bamford Mark S,VP and Corporate Controller,2022-03-02,Sale,72.9,2701,196897,Mar 03 07:16 PM
Bamford Mark S,VP and Corporate Controller,2022-03-01,Option Exercise,39.7,1150,45655,Mar 03 07:16 PM
Bamford Mark S,VP and Corporate Controller,2022-03-01,Sale,71,1150,81650,Mar 03 07:16 PM
Connor Frank T,Executive Vice President & CFO,2022-02-22,Option Exercise,28.47,72000,2049840,Feb 24 04:21 PM
DONNELLY SCOTT C,"Chairman, President & CEO",2022-02-22,Option Exercise,28.47,243157,6922680,Feb 24 04:21 PM
DONNELLY SCOTT C,"Chairman, President & CEO",2022-02-22,Sale,68.56,243157,16670956,Feb 24 04:21 PM
Connor Frank T,Executive Vice President & CFO,2022-02-22,Sale,68.57,72000,4936895,Feb 24 04:21 PM
Bamford Mark S,VP and Corporate Controller,2021-08-05,Option Exercise,39.7,1825,72452,Aug 09 11:35 AM
Bamford Mark S,VP and Corporate Controller,2021-08-05,Sale,71.81,1825,131053,Aug 09 11:35 AM
