Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Lin Jonathan,"EVP, GM, Data Center Services",2022-06-02,Sale,676,76,51376,Jun 02 07:13 PM
Lin Jonathan,"EVP, GM, Data Center Services",2022-06-01,Option Exercise,0,175,0,Jun 02 07:13 PM
Rivera Sandra L,Director,2022-05-26,Option Exercise,0,339,0,May 26 06:03 PM
PAISLEY CHRISTOPHER B,Director,2022-05-26,Option Exercise,0,339,0,May 26 05:43 PM
HROMADKO GARY,Director,2022-05-26,Option Exercise,0,339,0,May 26 05:41 PM
Guerrier Ron,Director,2022-05-26,Option Exercise,0,209,0,May 26 05:39 PM
CALDWELL NANCI,Director,2022-05-26,Option Exercise,0,339,0,May 26 05:37 PM
TAYLOR KEITH D,Chief Financial Officer,2022-05-23,Sale,658.39,1000,658390,May 24 06:01 PM
PAISLEY CHRISTOPHER B,Director,2022-05-17,Sale,651.91,50,32596,May 18 07:59 PM
Meyers Charles J,CEO and President,2022-05-05,Sale,711.91,12244,8716618,May 06 04:26 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-04-29,Sale,752.58,1000,752578,May 03 04:08 PM
Campbell Michael Earl,Chief Sales Officer,2022-03-11,Sale,701.64,671,470803,Mar 14 04:20 PM
MORANDI BRANDI GALVIN,Chief Legal and HR Officer,2022-03-11,Sale,700.99,877,614771,Mar 14 04:21 PM
Miller Simon,Chief Accounting Officer,2022-03-11,Sale,702.36,318,223352,Mar 14 04:31 PM
Lin Jonathan,"EVP, GM, Data Center Services",2022-03-11,Sale,702.25,123,86377,Mar 14 04:23 PM
Meyers Charles J,CEO and President,2022-03-11,Sale,701.19,2229,1562959,Mar 14 04:25 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-03-11,Sale,700.96,898,629458,Mar 14 04:32 PM
TAYLOR KEITH D,Chief Financial Officer,2022-03-11,Sale,701.78,1058,742486,Mar 14 04:34 PM
VAN CAMP PETER,Executive Chairman,2022-03-11,Sale,702.71,424,297951,Mar 14 04:35 PM
VAN CAMP PETER,Executive Chairman,2022-03-10,Option Exercise,0,424,0,Mar 14 04:35 PM
TAYLOR KEITH D,Chief Financial Officer,2022-03-10,Option Exercise,0,1058,0,Mar 14 04:34 PM
STROHMEYER KARL,Chief Customer & Rev Officer,2022-03-10,Option Exercise,0,898,0,Mar 14 04:32 PM
Meyers Charles J,CEO and President,2022-03-10,Option Exercise,0,2229,0,Mar 14 04:25 PM
Lin Jonathan,"EVP, GM, Data Center Services",2022-03-10,Option Exercise,0,401,0,Mar 14 04:23 PM
Miller Simon,Chief Accounting Officer,2022-03-10,Option Exercise,0,318,0,Mar 14 04:31 PM
