Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
TOMICK DAVID P,Director,2022-06-17,Buy,38.39,1100,42229,Jun 21 08:53 AM
KORNSTEIN DON R,Director,2022-06-16,Buy,38.1,2500,95250,Jun 21 08:54 AM
KORNSTEIN DON R,Director,2022-06-14,Buy,39,1000,39000,Jun 15 04:08 PM
KORNSTEIN DON R,Director,2022-06-13,Buy,39.6,4000,158419,Jun 15 04:08 PM
FAHRENKOPF FRANK J JR,Director,2022-06-08,Sale,52,2695,140140,Jun 09 04:27 PM
MATHER COURTNEY,Director,2022-05-06,Buy,60.12,16000,961920,May 10 05:20 PM
Yunker Bret,Chief Financial Officer,2022-05-02,Option Exercise,0,29123,0,May 04 04:34 PM
Morgan Sandra Douglass,Director,2022-03-17,Sale,79.28,756,59936,Mar 18 07:05 PM
Pegram Michael E,Director,2022-03-08,Buy,68.89,13000,895526,Mar 09 08:34 PM
Reeg Thomas,Chief Executive Officer,2022-03-08,Buy,71.38,10000,713755,Mar 08 05:53 PM
Quatmann Edmund L Jr,Chief Legal Officer,2022-02-01,Sale,80.46,1482,119237,Feb 01 07:45 PM
Quatmann Edmund L Jr,Chief Legal Officer,2022-01-29,Option Exercise,0,2444,0,Feb 01 07:45 PM
Lepori Stephanie,CAO & Chief Admin. Officer,2022-01-29,Option Exercise,0,1412,0,Feb 01 07:46 PM
Jones Josh,Chief Marketing Officer,2022-01-29,Option Exercise,0,977,0,Feb 01 07:46 PM
Carano Anthony L.,President and COO,2022-01-29,Option Exercise,0,5650,0,Feb 01 07:46 PM
Yunker Bret,Chief Financial Officer,2022-01-29,Option Exercise,0,4346,0,Feb 01 07:45 PM
Carano Gary L.,Exec. Chairman of the Board,2022-01-29,Option Exercise,0,6997,0,Feb 01 07:42 PM
Reeg Thomas,Chief Executive Officer,2022-01-29,Option Exercise,0,15212,0,Feb 01 07:41 PM
Quatmann Edmund L Jr,Chief Legal Officer,2022-01-26,Sale,79.43,5871,466326,Jan 27 05:27 PM
Carano Gary L.,Exec. Chairman of the Board,2022-01-25,Option Exercise,0,31121,0,Jan 27 05:30 PM
Carano Anthony L.,President and COO,2022-01-25,Option Exercise,0,24602,0,Jan 27 05:30 PM
Lepori Stephanie,CAO & Chief Admin. Officer,2022-01-25,Option Exercise,0,4133,0,Jan 27 05:28 PM
Jones Josh,Chief Marketing Officer,2022-01-25,Option Exercise,0,3198,0,Jan 27 05:29 PM
Reeg Thomas,Chief Executive Officer,2022-01-25,Option Exercise,0,59044,0,Jan 27 05:27 PM
Quatmann Edmund L Jr,Chief Legal Officer,2022-01-25,Option Exercise,0,9225,0,Jan 27 05:27 PM
Quatmann Edmund L Jr,Chief Legal Officer,2022-01-04,Sale,89.6,5279,472998,Jan 04 09:32 PM
Lepori Stephanie,See Remarks,2022-01-01,Option Exercise,0,3771,0,Jan 04 09:49 PM
Jones Josh,Chief Marketing Officer,2022-01-01,Option Exercise,0,2918,0,Jan 04 09:32 PM
Quatmann Edmund L Jr,Chief Legal Officer,2022-01-01,Option Exercise,0,8417,0,Jan 04 09:32 PM
Reeg Thomas,Chief Executive Officer,2022-01-01,Option Exercise,0,53877,0,Jan 04 09:31 PM
Carano Anthony L.,President and COO,2022-01-01,Option Exercise,0,22449,0,Jan 04 09:21 PM
Carano Gary L.,Exec. Chairman of the Board,2022-01-01,Option Exercise,0,28397,0,Jan 04 09:07 PM
Pegram Michael E,Director,2021-09-17,Sale,110.48,5000,552425,Sep 21 07:01 PM
Quatmann Edmund L Jr,Chief Legal Officer,2021-08-24,Sale,90.83,842,76479,Aug 25 06:10 AM
Lepori Stephanie,CAO & Chief Admin. Officer,2021-08-20,Option Exercise,0,1248,0,Aug 25 06:11 AM
Carano Gary L.,Exec. Chairman of the Board,2021-08-20,Option Exercise,0,2106,0,Aug 25 06:12 AM
Carano Anthony L.,President and COO,2021-08-20,Option Exercise,0,1889,0,Aug 25 06:12 AM
Jones Josh,Chief Marketing Officer,2021-08-20,Option Exercise,0,748,0,Aug 25 06:11 AM
Reeg Thomas,Chief Executive Officer,2021-08-20,Option Exercise,0,7657,0,Aug 25 06:11 AM
Quatmann Edmund L Jr,Chief Legal Officer,2021-08-20,Option Exercise,0,1324,0,Aug 25 06:10 AM
Yunker Bret,Chief Financial Officer,2021-08-20,Option Exercise,0,1622,0,Aug 25 06:10 AM
Carano Gary L.,Exec. Chairman of the Board,2021-08-11,Sale,91.5,250000,22874157,Aug 13 04:33 PM
